Phi[deg],Theta[deg],dB(GainTotal)
180,70,1.52556
190,70,1.37917
200,70,0.999281
210,70,0.351588
220,70,-0.601967
230,70,-1.8973
240,70,-3.56792
250,70,-5.60499
260,70,-7.72024
270,70,-8.7802
280,70,-7.70455
290,70,-5.56611
300,70,-3.51193
310,70,-1.83684
320,70,-0.547671
330,70,0.397147
340,70,1.04316
350,70,1.43249
360,70,1.59445
0,80,1.51531
10,80,1.45327
20,80,1.12897
30,80,0.49151
40,80,-0.518765
50,80,-1.97228
60,80,-3.98232
70,80,-6.76257
80,80,-10.5853
90,80,-13.8224
100,80,-11.0332
110,80,-7.0208
120,80,-4.09189
130,80,-2.01683
140,80,-0.555846
150,80,0.437208
160,80,1.06037
170,80,1.38729
180,80,1.46813
190,80,1.31837
200,80,0.914379
210,80,0.206544
220,80,-0.86464
230,80,-2.37515
240,80,-4.45793
250,80,-7.37452
260,80,-11.51
270,80,-14.9735
280,80,-11.5117
290,80,-7.35431
300,80,-4.42502
310,80,-2.3428
320,80,-0.843664
330,80,0.215276
340,80,0.922311
350,80,1.34158
360,80,1.51531
0,90,1.48636
10,90,1.42494
20,90,1.09504
30,90,0.439202
40,90,-0.613553
50,90,-2.15521
60,90,-4.35391
70,90,-7.61441
80,90,-13.2396
90,90,-29.6123
100,90,-14.0132
110,90,-7.89257
120,90,-4.45366
130,90,-2.19119
140,90,-0.644693
150,90,0.392534
160,90,1.0402
170,90,1.38114
180,90,1.46965
190,90,1.3216
200,90,0.910508
210,90,0.182436
220,90,-0.928487
230,90,-2.51441
240,90,-4.75756
250,90,-8.09809
260,90,-13.9542
270,90,-31.501
280,90,-14.0129
290,90,-8.12752
300,90,-4.77595
310,90,-2.53198
320,90,-0.954623
330,90,0.146783
340,90,0.877031
350,90,1.30779
360,90,1.48636
0,100,1.51614
10,100,1.45693
20,100,1.13759
30,100,0.506914
40,100,-0.498242
50,100,-1.95429
60,100,-3.98174
70,100,-6.80322
80,100,-10.7036
90,100,-13.9469
100,100,-10.9903
110,100,-6.96271
120,100,-4.04853
130,100,-1.98609
140,100,-0.530214
150,100,0.466425
160,100,1.10021
170,100,1.44078
180,100,1.53338
190,100,1.38995
200,100,0.987384
210,100,0.281056
220,100,-0.782403
230,100,-2.27523
240,100,-4.32538
250,100,-7.16568
260,100,-11.048
270,100,-14.0573
280,100,-11.1314
290,100,-7.25451
300,100,-4.40883
310,100,-2.35318
320,100,-0.859593
330,100,0.202815
340,100,0.915831
350,100,1.33971
360,100,1.51614
0,110,1.59521
10,110,1.54036
20,110,1.24688
30,110,0.679504
40,110,-0.20229
50,110,-1.43486
60,110,-3.04341
70,110,-4.99749
80,110,-6.99379
90,110,-7.99894
100,110,-7.05116
110,110,-5.0491
120,110,-3.0752
130,110,-1.46009
140,110,-0.231066
150,110,0.650349
160,110,1.23073
170,110,1.55158
180,110,1.6407
190,110,1.5043
200,110,1.12712
210,110,0.482295
220,110,-0.45962
230,110,-1.73059
240,110,-3.36291
250,110,-5.33769
260,110,-7.35328
270,110,-8.3686
280,110,-7.43948
290,110,-5.46473
300,110,-3.49824
310,110,-1.85881
320,110,-0.57742
330,110,0.373635
340,110,1.03019
350,110,1.42804
360,110,1.59521
0,120,1.70392
10,120,1.65698
20,120,1.40422
30,120,0.928636
40,120,0.215601
50,120,-0.733102
60,120,-1.87918
70,120,-3.10528
80,120,-4.14106
90,120,-4.56926
100,120,-4.14872
110,120,-3.11642
120,120,-1.89321
130,120,-0.751773
140,120,0.1942
150,120,0.912612
160,120,1.4051
170,120,1.68416
180,120,1.76028
190,120,1.63522
200,120,1.3024
210,120,0.752449
220,120,-0.0205951
230,120,-1.01272
240,120,-2.19282
250,120,-3.4549
260,120,-4.53455
270,120,-5.00717
280,120,-4.61589
290,120,-3.58901
300,120,-2.34612
310,120,-1.16143
320,120,-0.154103
330,120,0.635366
340,120,1.20131
350,120,1.55343
360,120,1.70392
0,130,1.82481
10,130,1.78933
20,130,1.58924
30,130,1.22192
40,130,0.692052
50,130,0.0227754
60,130,-0.730342
70,130,-1.46348
80,130,-2.01983
90,130,-2.23218
100,130,-2.02438
110,130,-1.47381
120,130,-0.747268
130,130,0.000773525
140,130,0.669817
150,130,1.20689
160,130,1.58915
170,130,1.80947
180,130,1.86653
190,130,1.7598
200,130,1.48901
210,130,1.05663
220,130,0.4721
230,130,-0.241086
240,130,-1.03227
250,130,-1.80407
260,130,-2.40167
270,130,-2.65169
280,130,-2.46679
290,130,-1.91622
300,130,-1.16552
310,130,-0.372797
320,130,0.355151
330,130,0.958458
340,130,1.40913
350,130,1.69811
360,130,1.82481
0,140,1.94565
10,140,1.92306
20,140,1.78128
30,140,1.52551
40,140,1.16935
50,140,0.740189
60,140,0.284224
70,140,-0.132204
80,140,-0.430741
90,140,-0.543473
100,140,-0.442696
110,140,-0.155354
120,140,0.251882
130,140,0.702278
140,140,1.13089
150,140,1.49206
160,140,1.75779
170,140,1.91299
180,140,1.95079
190,140,1.86953
200,140,1.67186
210,140,1.3656
220,140,0.966192
230,140,0.500792
240,140,0.0134315
250,140,-0.431784
260,140,-0.756456
270,140,-0.889346
280,140,-0.797527
290,140,-0.50367
300,140,-0.0731837
310,140,0.4153
320,140,0.892904
330,140,1.30954
340,140,1.63371
350,140,1.84833
360,140,1.94565
0,150,2.05215
10,150,2.04118
20,150,1.95555
30,150,1.80217
40,150,1.59435
50,150,1.35311
60,150,1.10726
70,150,0.891351
80,150,0.740183
90,150,0.680507
100,150,0.722942
110,150,0.858478
120,150,1.06177
130,150,1.29905
140,150,1.53628
150,150,1.74456
160,150,1.90243
170,150,1.99585
180,150,2.01726
190,150,1.96457
200,150,1.8407
210,150,1.6537
220,150,1.41756
230,150,1.1532
240,150,0.888927
250,150,0.65889
260,150,0.498213
270,150,0.434865
280,150,0.48115
290,150,0.629432
300,150,0.85476
310,150,1.12255
320,150,1.39697
330,150,1.64692
340,150,1.84882
350,150,1.9869
360,150,2.05215
0,160,2.12623
10,160,2.12373
20,160,2.08482
30,160,2.01406
40,160,1.91946
50,160,1.81209
60,160,1.70526
70,160,1.61307
80,160,1.54831
90,160,1.52015
100,160,1.53231
110,160,1.58221
120,160,1.6617
130,160,1.7587
140,160,1.85953
150,160,1.95099
160,160,2.02187
170,160,2.0639
180,160,2.07212
190,160,2.04498
200,160,1.98429
210,160,1.8952
220,160,1.78604
230,160,1.66802
240,160,1.55447
250,160,1.4595
260,160,1.39598
270,160,1.37328
280,160,1.3953
290,160,1.45956
300,160,1.5577
310,160,1.67712
320,160,1.80334
330,160,1.92214
340,160,2.02123
350,160,2.09125
360,160,2.12623
0,170,2.15706
10,170,2.15869
20,170,2.15032
30,170,2.13331
40,170,2.10996
50,170,2.08328
60,170,2.05663
70,170,2.03333
80,170,2.01622
90,170,2.00728
100,170,2.00737
110,170,2.01607
120,170,2.03183
130,170,2.05214
140,170,2.07392
150,170,2.09397
160,170,2.10934
170,170,2.11766
180,170,2.11747
190,170,2.10828
200,170,2.0907
210,170,2.06633
220,170,2.03769
230,170,2.00788
240,170,1.98033
250,170,1.95838
260,170,1.94482
270,170,1.94155
280,170,1.9493
290,170,1.96746
300,170,1.9942
310,170,2.02671
320,170,2.06154
330,170,2.09506
340,170,2.12387
350,170,2.14517
360,170,2.15706
0,180,2.14947
10,180,2.14947
20,180,2.14947
30,180,2.14947
40,180,2.14947
50,180,2.14947
60,180,2.14947
70,180,2.14947
80,180,2.14947
90,180,2.14947
100,180,2.14947
110,180,2.14947
120,180,2.14947
130,180,2.14947
140,180,2.14947
150,180,2.14947
160,180,2.14947
170,180,2.14947
180,180,2.14947
190,180,2.14947
200,180,2.14947
210,180,2.14947
220,180,2.14947
230,180,2.14947
240,180,2.14947
250,180,2.14947
260,180,2.14947
270,180,2.14947
280,180,2.14947
290,180,2.14947
300,180,2.14947
310,180,2.14947
320,180,2.14947
330,180,2.14947
340,180,2.14947
350,180,2.14947
360,180,2.14947
