Phi[deg],Theta[deg],dB(GainTotal)
0,60,2.4547
10,60,2.4239
20,60,1.9951
30,60,1.26546
40,60,0.49763
50,60,0.120185
60,60,0.308701
70,60,0.716993
80,60,0.971636
90,60,0.977751
100,60,0.793091
110,60,0.475861
120,60,0.125588
130,60,0.0305416
140,60,0.457217
150,60,1.22024
160,60,1.92124
170,60,2.32696
180,60,2.34848
190,60,1.94692
200,60,1.12718
210,60,0.00497573
220,60,-1.07156
230,60,-1.57804
240,60,-1.41805
250,60,-1.07347
260,60,-0.886956
270,60,-0.86338
280,60,-0.939329
290,60,-1.14436
300,60,-1.44649
310,60,-1.49411
320,60,-0.878944
330,60,0.212737
340,60,1.28866
350,60,2.06791
360,60,2.4547
0,70,2.06839
10,70,1.94369
20,70,1.26304
30,70,0.0535799
40,70,-1.4828
50,70,-2.62717
60,70,-2.65895
70,70,-2.14551
80,70,-1.86061
90,70,-1.89967
100,70,-2.09978
110,70,-2.43597
120,70,-2.83938
130,70,-2.67615
140,70,-1.47281
150,70,0.0545518
160,70,1.22831
170,70,1.89086
180,70,2.02622
190,70,1.58583
200,70,0.508472
210,70,-1.18051
220,70,-3.10479
230,70,-4.21903
240,70,-4.06676
250,70,-3.69945
260,70,-3.68298
270,70,-3.75519
280,70,-3.68456
290,70,-3.72738
300,70,-4.0822
310,70,-4.1038
320,70,-2.8743
330,70,-0.996466
340,70,0.597497
350,70,1.62531
360,70,2.06839
0,80,1.70343
10,80,1.45861
20,80,0.525463
30,80,-1.2067
40,80,-3.90997
50,80,-7.09576
60,80,-8.21557
70,80,-7.42623
80,80,-7.15067
90,80,-7.40406
100,80,-7.56297
110,80,-7.86181
120,80,-8.43861
130,80,-7.11084
140,80,-3.85143
150,80,-1.15117
160,80,0.55515
170,80,1.48512
180,80,1.75768
190,80,1.32572
200,80,0.04803
210,80,-2.2456
220,80,-5.52647
230,80,-8.25057
240,80,-8.18747
250,80,-7.8903
260,80,-8.76929
270,80,-9.4515
280,80,-8.5568
290,80,-7.7547
300,80,-8.10177
310,80,-8.03593
320,80,-5.3264
330,80,-2.18955
340,80,0.00276799
350,80,1.24975
360,80,1.70343
0,90,1.54129
10,90,1.2065
20,90,0.14628
30,90,-1.83357
40,90,-5.29558
50,90,-11.5527
60,90,-21.6389
70,90,-18.0559
80,90,-18.8127
90,90,-24.0554
100,90,-19.5949
110,90,-18.6138
120,90,-23.0157
130,90,-11.6268
140,90,-5.2043
150,90,-1.71051
160,90,0.2675
170,90,1.32563
180,90,1.66916
190,90,1.26441
200,90,-0.0619632
210,90,-2.60111
220,90,-6.73504
230,90,-11.4517
240,90,-11.5726
250,90,-11.4112
260,90,-15.2845
270,90,-25.4172
280,90,-14.5874
290,90,-11.1229
300,90,-11.2488
310,90,-11.0739
320,90,-6.72055
330,90,-2.71451
340,90,-0.20562
350,90,1.12299
360,90,1.54129
0,100,1.64528
10,100,1.31821
20,100,0.352705
30,100,-1.34678
40,100,-3.96491
50,100,-7.09134
60,100,-8.50433
70,100,-8.10058
80,100,-7.93368
90,100,-7.9038
100,100,-7.66191
110,100,-7.83083
120,100,-8.40697
130,100,-7.0366
140,100,-3.81972
150,100,-1.15382
160,100,0.55476
170,100,1.50179
180,100,1.80093
190,100,1.41764
200,100,0.215459
210,100,-1.98552
220,100,-5.14952
230,100,-7.77468
240,100,-7.75431
250,100,-7.41236
260,100,-8.16647
270,100,-8.88688
280,100,-8.19127
290,100,-7.40841
300,100,-7.62012
310,100,-7.6575
320,100,-5.29901
330,100,-2.19367
340,100,0.0435627
350,100,1.27076
360,100,1.64528
0,110,1.95045
10,110,1.72546
20,110,1.01144
30,110,-0.145628
40,110,-1.57914
50,110,-2.68159
60,110,-2.84659
70,110,-2.5049
80,110,-2.24394
90,110,-2.11372
100,110,-2.09533
110,110,-2.327
120,110,-2.7128
130,110,-2.55021
140,110,-1.40001
150,110,0.0693476
160,110,1.23167
170,110,1.91905
180,110,2.10461
190,110,1.74418
200,110,0.771145
210,110,-0.816778
220,110,-2.67938
230,110,-3.81997
240,110,-3.74038
250,110,-3.38812
260,110,-3.36214
270,110,-3.4551
280,110,-3.40623
290,110,-3.41064
300,110,-3.69017
310,110,-3.80284
320,110,-2.83278
330,110,-1.02836
340,110,0.600874
350,110,1.60475
360,110,1.95045
0,120,2.29389
10,120,2.20039
20,120,1.7632
30,120,1.0947
40,120,0.418997
50,120,0.0746812
60,120,0.189941
70,120,0.505947
80,120,0.76086
90,120,0.88579
100,120,0.859402
110,120,0.643166
120,120,0.320865
130,120,0.206124
140,120,0.571313
150,120,1.2659
160,120,1.93665
170,120,2.35813
180,120,2.43188
190,120,2.10923
200,120,1.37817
210,120,0.325606
220,120,-0.733024
230,120,-1.2915
240,120,-1.21169
250,120,-0.915323
260,120,-0.741023
270,120,-0.708334
280,120,-0.756044
290,120,-0.912856
300,120,-1.18019
310,120,-1.30303
320,120,-0.861333
330,120,0.138313
340,120,1.21108
350,120,1.97092
360,120,2.29389
0,130,2.46245
10,130,2.48656
20,130,2.29005
30,130,1.9878
40,130,1.7491
50,130,1.72631
60,130,1.92197
70,130,2.19416
80,130,2.4092
90,130,2.50885
100,130,2.46874
110,130,2.28113
120,130,2.00544
130,130,1.80007
140,130,1.82351
150,130,2.0708
160,130,2.38202
170,130,2.58635
180,130,2.57486
190,130,2.29851
200,130,1.76689
210,130,1.07679
220,130,0.445025
230,130,0.127212
240,130,0.177365
250,130,0.394342
260,130,0.570519
270,130,0.631249
280,130,0.574576
290,130,0.408182
300,130,0.186741
310,130,0.082469
320,130,0.313208
330,130,0.896418
340,130,1.59685
350,130,2.1611
360,130,2.46245
0,140,2.22943
10,140,2.3585
20,140,2.36226
30,140,2.32362
40,140,2.33761
50,140,2.45957
60,140,2.66784
70,140,2.88859
80,140,3.05257
90,140,3.12004
100,140,3.07317
110,140,2.91396
120,140,2.6806
130,140,2.45479
140,140,2.32465
150,140,2.31804
160,140,2.37814
170,140,2.40708
180,140,2.32042
190,140,2.07456
200,140,1.67857
210,140,1.20532
220,140,0.788011
230,140,0.561037
240,140,0.556269
250,140,0.67928
260,140,0.804355
270,140,0.854822
280,140,0.806978
290,140,0.674915
300,140,0.520637
310,140,0.463185
320,140,0.621914
330,140,1.00662
340,140,1.49527
350,140,1.93477
360,140,2.22943
0,150,1.31972
10,150,1.5538
20,150,1.72234
30,150,1.86667
40,150,2.02555
50,150,2.21328
60,150,2.41304
70,150,2.58997
80,150,2.71014
90,150,2.75094
100,150,2.7027
110,150,2.57014
120,150,2.37615
130,150,2.16113
140,150,1.96897
150,150,1.82298
160,150,1.71032
170,150,1.58957
180,150,1.41415
190,150,1.15531
200,150,0.817183
210,150,0.44319
220,150,0.107663
230,150,-0.116661
240,150,-0.203845
250,150,-0.190986
260,150,-0.147037
270,150,-0.129984
280,150,-0.165037
290,150,-0.239344
300,150,-0.301971
310,150,-0.277151
320,150,-0.104577
330,150,0.213826
340,150,0.610834
350,150,0.999635
360,150,1.31972
0,160,-0.711161
10,160,-0.359752
20,160,-0.0510822
30,160,0.2249
40,160,0.476821
50,160,0.705499
60,160,0.902953
70,160,1.05601
80,160,1.15145
90,160,1.17995
100,160,1.13827
110,160,1.0304
120,160,0.867608
130,160,0.666662
140,160,0.44501
150,160,0.214081
160,160,-0.0257633
170,160,-0.284902
180,160,-0.578142
190,160,-0.915222
200,160,-1.29204
210,160,-1.68602
220,160,-2.059
230,160,-2.36978
240,160,-2.5925
250,160,-2.72848
260,160,-2.80138
270,160,-2.83913
280,160,-2.85572
290,160,-2.84204
300,160,-2.7688
310,160,-2.60206
320,160,-2.32566
330,160,-1.95553
340,160,-1.53362
350,160,-1.10733
360,160,-0.711161
0,170,-4.59299
10,170,-4.10215
20,170,-3.66565
30,170,-3.2846
40,170,-2.9591
50,170,-2.68955
60,170,-2.47709
70,170,-2.32344
80,170,-2.23026
90,170,-2.19855
100,170,-2.22814
110,170,-2.31751
120,170,-2.46395
130,170,-2.66404
140,170,-2.91453
150,170,-3.2131
160,170,-3.55895
170,170,-3.95258
180,170,-4.39484
190,170,-4.88491
200,170,-5.41796
210,170,-5.9826
220,170,-6.55912
230,170,-7.11914
240,170,-7.62754
250,170,-8.04662
260,170,-8.34156
270,170,-8.48551
280,170,-8.46321
290,170,-8.27353
300,170,-7.93085
310,170,-7.46417
320,170,-6.91237
330,170,-6.31689
340,170,-5.71466
350,170,-5.13387
360,170,-4.59299
0,180,-8.60373
10,180,-8.60373
20,180,-8.60373
30,180,-8.60373
40,180,-8.60373
50,180,-8.60373
60,180,-8.60373
70,180,-8.60373
80,180,-8.60373
90,180,-8.60373
100,180,-8.60373
110,180,-8.60373
120,180,-8.60373
130,180,-8.60373
140,180,-8.60373
150,180,-8.60373
160,180,-8.60373
170,180,-8.60373
180,180,-8.60373
190,180,-8.60373
200,180,-8.60373
210,180,-8.60373
220,180,-8.60373
230,180,-8.60373
240,180,-8.60373
250,180,-8.60373
260,180,-8.60373
270,180,-8.60373
280,180,-8.60373
290,180,-8.60373
300,180,-8.60373
310,180,-8.60373
320,180,-8.60373
330,180,-8.60373
340,180,-8.60373
350,180,-8.60373
360,180,-8.60373
