Phi[deg],Theta[deg],dB(GainTotal)
140,140,2.90225
150,140,2.79474
160,140,2.74149
170,140,2.65764
180,140,2.48832
190,140,2.24591
200,140,2.0154
210,140,1.91557
220,140,2.01332
230,140,2.26081
240,140,2.53446
250,140,2.7303
260,140,2.8188
270,140,2.82559
280,140,2.76797
290,140,2.62187
300,140,2.36437
310,140,2.04275
320,140,1.78774
330,140,1.73253
340,140,1.90031
350,140,2.19323
360,140,2.48377
0,150,2.24635
10,150,2.41656
20,150,2.54822
30,150,2.66602
40,150,2.80692
50,150,2.99091
60,150,3.20168
70,150,3.39583
80,150,3.52909
90,150,3.57373
100,150,3.52077
110,150,3.37848
120,150,3.1741
130,150,2.95199
140,150,2.75736
150,150,2.61135
160,150,2.50013
170,150,2.39093
180,150,2.26059
190,150,2.11539
200,150,1.99152
210,150,1.93512
220,150,1.97123
230,150,2.08433
240,150,2.22739
250,150,2.34967
260,150,2.41822
270,150,2.41968
280,150,2.35047
290,150,2.21318
300,150,2.02754
310,150,1.84237
320,150,1.72591
330,150,1.72909
340,150,1.85135
350,150,2.04422
360,150,2.24635
0,160,0.751946
10,160,0.915808
20,160,1.07196
30,160,1.22631
40,160,1.38689
50,160,1.55431
60,160,1.71711
70,160,1.85476
80,160,1.94536
90,160,1.97294
100,160,1.93149
110,160,1.82634
120,160,1.67335
130,160,1.4954
140,160,1.31551
150,160,1.14901
160,160,0.9997
170,160,0.863153
180,160,0.734939
190,160,0.617789
200,160,0.522908
210,160,0.464487
220,160,0.450691
230,160,0.476962
240,160,0.526119
250,160,0.574708
260,160,0.601013
270,160,0.590816
280,160,0.54044
290,160,0.458519
300,160,0.366521
310,160,0.295284
320,160,0.275155
330,160,0.322765
340,160,0.433358
350,160,0.585107
360,160,0.751946
0,170,-2.64874
10,170,-2.45927
20,170,-2.27082
30,170,-2.08917
40,170,-1.91973
50,170,-1.76849
60,170,-1.64247
70,170,-1.54911
80,170,-1.49511
90,170,-1.48507
100,170,-1.52044
110,170,-1.59904
120,170,-1.71532
130,170,-1.86117
140,170,-2.0273
150,170,-2.20463
160,170,-2.38519
170,170,-2.56236
180,170,-2.73045
190,170,-2.88409
200,170,-3.01817
210,170,-3.12852
220,170,-3.21316
230,170,-3.27327
240,170,-3.31324
250,170,-3.33943
260,170,-3.35808
270,170,-3.373
280,170,-3.38388
290,170,-3.3859
300,170,-3.37075
310,170,-3.32916
320,170,-3.25406
330,170,-3.14319
340,170,-2.99993
350,170,-2.83195
360,170,-2.64874
0,180,-6.33049
10,180,-6.33049
20,180,-6.33049
30,180,-6.33049
40,180,-6.33049
50,180,-6.33049
60,180,-6.33049
70,180,-6.33049
80,180,-6.33049
90,180,-6.33049
100,180,-6.33049
110,180,-6.33049
120,180,-6.33049
130,180,-6.33049
140,180,-6.33049
150,180,-6.33049
160,180,-6.33049
170,180,-6.33049
180,180,-6.33049
190,180,-6.33049
200,180,-6.33049
210,180,-6.33049
220,180,-6.33049
230,180,-6.33049
240,180,-6.33049
250,180,-6.33049
260,180,-6.33049
270,180,-6.33049
280,180,-6.33049
290,180,-6.33049
300,180,-6.33049
310,180,-6.33049
320,180,-6.33049
330,180,-6.33049
340,180,-6.33049
350,180,-6.33049
360,180,-6.33049
