Phi[deg],Theta[deg],dB(GainTotal)
240,90,-4.27883
250,90,-7.50634
260,90,-13.1995
270,90,-29.5354
280,90,-13.8157
290,90,-7.863
300,90,-4.50709
310,90,-2.29432
320,90,-0.798914
330,90,0.171032
340,90,0.750402
350,90,1.05371
360,90,1.16287
0,100,1.22305
10,100,1.1651
20,100,0.911439
30,100,0.398659
40,100,-0.45969
50,100,-1.77445
60,100,-3.70917
70,100,-6.54156
80,100,-10.642
90,100,-13.9132
100,100,-10.3842
110,100,-6.36991
120,100,-3.6112
130,100,-1.72424
140,100,-0.435294
150,100,0.412389
160,100,0.917291
170,100,1.15608
180,100,1.19396
190,100,1.06754
200,100,0.761549
210,100,0.208577
220,100,-0.687048
230,100,-2.03513
240,100,-3.98727
250,100,-6.80975
260,100,-10.8943
270,100,-14.5413
280,100,-11.278
290,100,-7.11544
300,100,-4.1878
310,100,-2.13658
320,100,-0.712853
330,100,0.229006
340,100,0.803442
350,100,1.11083
360,100,1.22305
0,110,1.3529
10,110,1.29486
20,110,1.04876
30,110,0.571202
40,110,-0.196467
50,110,-1.32084
60,110,-2.86759
70,110,-4.8493
80,110,-6.96589
90,110,-7.99636
100,110,-6.85497
110,110,-4.74651
120,110,-2.81113
130,110,-1.30263
140,110,-0.198625
150,110,0.561321
160,110,1.03192
170,110,1.26351
180,110,1.30181
190,110,1.17357
200,110,0.86946
210,110,0.343048
220,110,-0.471667
230,110,-1.64315
240,110,-3.23664
250,110,-5.27912
260,110,-7.52157
270,110,-8.7651
280,110,-7.69828
290,110,-5.48221
300,110,-3.3857
310,110,-1.71489
320,110,-0.474672
330,110,0.386088
340,110,0.934385
350,110,1.23925
360,110,1.3529
0,120,1.51245
10,120,1.46006
20,120,1.23727
30,120,0.821811
40,120,0.185321
50,120,-0.693583
60,120,-1.80453
70,120,-3.04817
80,120,-4.1324
90,120,-4.56457
100,120,-4.07648
110,120,-2.98749
120,120,-1.7712
130,120,-0.687608
140,120,0.176771
150,120,0.808382
160,120,1.21904
170,120,1.43062
180,120,1.46686
190,120,1.34255
200,120,1.05378
210,120,0.577589
220,120,-0.117044
230,120,-1.05334
240,120,-2.2259
250,120,-3.55001
260,120,-4.74843
270,120,-5.29661
280,120,-4.8391
290,120,-3.67427
300,120,-2.32687
310,120,-1.10192
320,120,-0.11193
330,120,0.620733
340,120,1.11409
350,120,1.40146
360,120,1.51245
0,130,1.67745
10,130,1.63725
20,130,1.45418
30,130,1.12238
40,130,0.637728
50,130,0.0097485
60,130,-0.71939
70,130,-1.44985
80,130,-2.01157
90,130,-2.21532
100,130,-1.98254
110,130,-1.41388
120,130,-0.69545
130,130,0.0183057
140,130,0.63696
150,130,1.11768
160,130,1.44538
170,130,1.62019
180,130,1.64875
190,130,1.537
200,130,1.28545
210,130,0.889383
220,130,0.344991
230,130,-0.339466
240,130,-1.1268
250,130,-1.92494
260,130,-2.56394
270,130,-2.83214
280,130,-2.61526
290,130,-2.0011
300,130,-1.19409
310,130,-0.375328
320,130,0.345469
330,130,0.917188
340,130,1.32561
350,130,1.57566
360,130,1.67745
0,140,1.8418
10,140,1.8169
20,140,1.68451
30,140,1.44826
40,140,1.11753
50,140,0.713938
60,140,0.278884
70,140,-0.122314
80,140,-0.408183
90,140,-0.507677
100,140,-0.395143
110,140,-0.104016
120,140,0.294153
130,140,0.722824
140,140,1.12087
150,140,1.4474
160,140,1.67902
170,140,1.80501
180,140,1.82254
190,140,1.73286
200,140,1.53903
210,140,1.24617
220,140,0.86439
230,140,0.414282
240,140,-0.0657196
250,140,-0.513027
260,140,-0.843799
270,140,-0.97641
280,140,-0.871437
290,140,-0.555826
300,140,-0.106069
310,140,0.39019
320,140,0.861506
330,140,1.26091
340,140,1.56303
350,140,1.75743
360,140,1.8418
0,150,1.99812
10,150,1.98724
20,150,1.90759
30,150,1.76558
40,150,1.57313
50,150,1.34931
60,150,1.12123
70,150,0.922248
80,150,0.786372
90,150,0.739262
100,150,0.789769
110,150,0.92701
120,150,1.12472
130,150,1.34965
140,150,1.56948
150,150,1.75762
160,150,1.89501
170,150,1.96997
180,150,1.97698
190,150,1.91539
200,150,1.78863
210,150,1.60414
220,150,1.37421
230,150,1.11743
240,150,0.859904
250,150,0.634596
260,150,0.477038
270,150,0.416626
280,150,0.466566
290,150,0.618442
300,150,0.845257
310,150,1.11059
320,150,1.37819
330,150,1.61818
340,150,1.80924
350,150,1.93814
360,150,1.99812
0,160,2.12697
10,160,2.12605
20,160,2.09158
30,160,2.02802
40,160,1.94295
50,160,1.84676
60,160,1.75193
70,160,1.67164
80,160,1.61769
90,160,1.59827
100,160,1.61617
110,160,1.66823
120,160,1.74605
130,160,1.83784
140,160,1.93062
150,160,2.01215
160,160,2.07237
170,160,2.10413
180,160,2.10346
190,160,2.06955
200,160,2.00463
210,160,1.91384
220,160,1.8051
230,160,1.68893
240,160,1.57784
250,160,1.4852
260,160,1.42339
270,160,1.40149
280,160,1.42324
290,160,1.48604
300,160,1.58141
310,160,1.69686
320,160,1.8182
330,160,1.93184
340,160,2.02629
350,160,2.09308
360,160,2.12697
0,170,2.20718
10,170,2.21048
20,170,2.20477
30,170,2.19134
40,170,2.17234
50,170,2.15054
60,170,2.12899
70,170,2.11069
80,170,2.09813
90,170,2.09297
100,170,2.09578
110,170,2.106
120,170,2.12198
130,170,2.14127
140,170,2.16097
150,170,2.17811
160,170,2.19003
170,170,2.19471
180,170,2.19095
190,170,2.17852
200,170,2.1582
210,170,2.13166
220,170,2.10139
230,170,2.0704
240,170,2.04198
250,170,2.01927
260,170,2.00494
270,170,2.00073
280,170,2.00731
290,170,2.02406
300,170,2.0492
310,170,2.08002
320,170,2.11324
330,170,2.14543
340,170,2.1734
350,170,2.19457
360,170,2.20718
0,180,2.22817
10,180,2.22817
20,180,2.22817
30,180,2.22817
40,180,2.22817
50,180,2.22817
60,180,2.22817
70,180,2.22817
80,180,2.22817
90,180,2.22817
100,180,2.22817
110,180,2.22817
120,180,2.22817
130,180,2.22817
140,180,2.22817
150,180,2.22817
160,180,2.22817
170,180,2.22817
180,180,2.22817
190,180,2.22817
200,180,2.22817
210,180,2.22817
220,180,2.22817
230,180,2.22817
240,180,2.22817
250,180,2.22817
260,180,2.22817
270,180,2.22817
280,180,2.22817
290,180,2.22817
300,180,2.22817
310,180,2.22817
320,180,2.22817
330,180,2.22817
340,180,2.22817
350,180,2.22817
360,180,2.22817
