Phi[deg],Theta[deg],dB(GainTotal)
310,80,-2.24645
320,80,-0.772075
330,80,0.243068
340,80,0.900427
350,80,1.27896
360,80,1.43225
0,90,1.43072
10,90,1.36647
20,90,1.05344
30,90,0.424045
40,90,-0.602819
50,90,-2.12208
60,90,-4.30583
70,90,-7.59448
80,90,-13.4589
90,90,-30.755
100,90,-13.1905
110,90,-7.44048
120,90,-4.19641
130,90,-2.05458
140,90,-0.578573
150,90,0.417599
160,90,1.03965
170,90,1.36676
180,90,1.45442
190,90,1.31869
200,90,0.930774
210,90,0.230536
220,90,-0.858297
230,90,-2.43656
240,90,-4.68563
250,90,-8.03664
260,90,-13.9016
270,90,-30.729
280,90,-13.8603
290,90,-7.99076
300,90,-4.64007
310,90,-2.4057
320,90,-0.854588
330,90,0.205318
340,90,0.887973
350,90,1.27716
360,90,1.43072
0,100,1.48561
10,100,1.41358
20,100,1.09441
30,100,0.470837
40,100,-0.523116
50,100,-1.96055
60,100,-3.96448
70,100,-6.78726
80,100,-10.7718
90,100,-13.9404
100,100,-10.6679
110,100,-6.70193
120,100,-3.89339
130,100,-1.9074
140,100,-0.49833
150,100,0.466097
160,100,1.07339
170,100,1.39599
180,100,1.48547
190,100,1.35531
200,100,0.977887
210,100,0.298922
220,100,-0.748612
230,100,-2.2486
240,100,-4.33125
250,100,-7.22814
260,100,-11.2118
270,100,-14.2659
280,100,-11.1029
290,100,-7.14841
300,100,-4.28523
310,100,-2.23225
320,100,-0.756602
330,100,0.274993
340,100,0.949881
350,100,1.33665
360,100,1.48561
0,110,1.5796
10,110,1.50297
20,110,1.19345
30,110,0.614932
40,110,-0.269889
50,110,-1.49205
60,110,-3.0811
70,110,-5.0289
80,110,-7.04761
90,110,-8.03988
100,110,-7.01556
110,110,-4.98854
120,110,-3.03553
130,110,-1.44664
140,110,-0.239425
150,110,0.619378
160,110,1.17504
170,110,1.47625
180,110,1.55946
190,110,1.4335
200,110,1.07794
210,110,0.454108
220,110,-0.483059
230,110,-1.77789
240,110,-3.46368
250,110,-5.51088
260,110,-7.59023
270,110,-8.57576
280,110,-7.50846
290,110,-5.43029
300,110,-3.41901
310,110,-1.76722
320,110,-0.491585
330,110,0.441586
340,110,1.07193
350,110,1.44003
360,110,1.5796
0,120,1.68284
10,120,1.60881
20,120,1.33036
30,120,0.833827
40,120,0.110459
50,120,-0.833355
60,120,-1.96362
70,120,-3.17683
80,120,-4.21034
90,120,-4.63282
100,120,-4.1936
110,120,-3.14588
120,120,-1.91836
130,120,-0.779814
140,120,0.15685
150,120,0.858195
160,120,1.32883
170,120,1.58911
180,120,1.65724
190,120,1.53741
200,120,1.21834
210,120,0.679701
220,120,-0.0979301
230,120,-1.11917
240,120,-2.34897
250,120,-3.66241
260,120,-4.76312
270,120,-5.19523
280,120,-4.71547
290,120,-3.60658
300,120,-2.31482
310,120,-1.10961
320,120,-0.099653
330,120,0.681102
340,120,1.22995
350,120,1.55884
360,120,1.68284
0,130,1.77707
10,130,1.71537
20,130,1.49008
30,130,1.10339
40,130,0.565459
50,130,-0.0976289
60,130,-0.833317
70,130,-1.54596
80,130,-2.08552
90,130,-2.28513
100,130,-2.06642
110,130,-1.50708
120,130,-0.775784
130,130,-0.0289499
140,130,0.631208
150,130,1.15209
160,130,1.51466
170,130,1.71776
180,130,1.76507
190,130,1.65729
200,130,1.39054
210,130,0.959805
220,130,0.366404
230,130,-0.369663
240,130,-1.19209
250,130,-1.98871
260,130,-2.58695
270,130,-2.80471
280,130,-2.56553
290,130,-1.9617
300,130,-1.17438
310,130,-0.363648
320,130,0.368377
330,130,0.96627
340,130,1.40419
350,130,1.67417
360,130,1.77707
0,140,1.86625
10,140,1.82485
20,140,1.66695
30,140,1.4017
40,140,1.04614
50,140,0.628966
60,140,0.194323
70,140,-0.196336
80,140,-0.469996
90,140,-0.562268
100,140,-0.446796
110,140,-0.150833
120,140,0.25862
130,140,0.704353
140,140,1.12159
150,140,1.46637
160,140,1.71395
170,140,1.85288
180,140,1.8788
190,140,1.79038
200,140,1.58823
210,140,1.2766
220,140,0.867819
230,140,0.388651
240,140,-0.113078
250,140,-0.566328
260,140,-0.886277
270,140,-1.00032
280,140,-0.881092
290,140,-0.560495
300,140,-0.111052
310,140,0.38642
320,140,0.864392
330,140,1.2749
340,140,1.58787
350,140,1.78714
360,140,1.86625
0,150,1.96057
10,150,1.94127
20,150,1.85123
30,150,1.69941
40,150,1.50057
50,150,1.27584
60,150,1.05257
70,150,0.862447
80,150,0.736807
90,150,0.699269
100,150,0.75822
110,150,0.903423
120,150,1.10916
130,150,1.34206
140,150,1.56921
150,150,1.76363
160,150,1.90607
170,150,1.98455
180,150,1.99281
190,150,1.92909
200,150,1.79573
210,150,1.59986
220,150,1.35489
230,150,1.08208
240,150,0.811162
250,150,0.578154
260,150,0.419402
270,150,0.362431
280,150,0.417303
290,150,0.573337
300,150,0.803143
310,150,1.07113
320,150,1.34175
330,150,1.58479
340,150,1.77762
350,150,1.90545
360,150,1.96057
0,160,2.05541
10,160,2.05298
20,160,2.01748
30,160,1.9541
40,160,1.87103
50,160,1.77898
60,160,1.6903
70,160,1.6176
80,160,1.57189
90,160,1.56061
100,160,1.58599
110,160,1.64454
120,160,1.72769
130,160,1.82357
140,160,1.9192
150,160,2.00239
160,160,2.06309
170,160,2.0941
180,160,2.09125
190,160,2.0535
200,160,1.98291
210,160,1.88473
220,160,1.7674
230,160,1.64232
240,160,1.52306
250,160,1.42388
260,160,1.35758
270,160,1.33312
280,160,1.35376
290,160,1.41629
300,160,1.5118
310,160,1.62753
320,160,1.74914
330,160,1.86285
340,160,1.95697
350,160,2.02288
360,160,2.05541
0,170,2.13106
10,170,2.13559
20,170,2.13166
30,170,2.1206
40,170,2.10458
50,170,2.08633
60,170,2.0688
70,170,2.0548
80,170,2.04663
90,170,2.04571
100,170,2.05244
110,170,2.06605
120,170,2.08478
130,170,2.10607
140,170,2.12698
150,170,2.14452
160,170,2.15604
170,170,2.15952
180,170,2.1538
190,170,2.1387
200,170,2.11508
210,170,2.08474
220,170,2.05035
230,170,2.01512
240,170,1.98255
250,170,1.95599
260,170,1.93822
270,170,1.9311
280,170,1.93529
290,170,1.95017
300,170,1.97389
310,170,2.00371
320,170,2.03628
330,170,2.06816
340,170,2.09615
350,170,2.11768
360,170,2.13106
0,180,2.16739
10,180,2.16739
20,180,2.16739
30,180,2.16739
40,180,2.16739
50,180,2.16739
60,180,2.16739
70,180,2.16739
80,180,2.16739
90,180,2.16739
100,180,2.16739
110,180,2.16739
120,180,2.16739
130,180,2.16739
140,180,2.16739
150,180,2.16739
160,180,2.16739
170,180,2.16739
180,180,2.16739
190,180,2.16739
200,180,2.16739
210,180,2.16739
220,180,2.16739
230,180,2.16739
240,180,2.16739
250,180,2.16739
260,180,2.16739
270,180,2.16739
280,180,2.16739
290,180,2.16739
300,180,2.16739
310,180,2.16739
320,180,2.16739
330,180,2.16739
340,180,2.16739
350,180,2.16739
360,180,2.16739
