Phi[deg],Theta[deg],dB(GainTotal)
120,60,-1.97511
130,60,-0.824842
140,60,0.128752
150,60,0.852753
160,60,1.34929
170,60,1.63265
180,60,1.71538
190,60,1.60098
200,60,1.28227
210,60,0.743943
220,60,-0.0303326
230,60,-1.04485
240,60,-2.26788
250,60,-3.58395
260,60,-4.71184
270,60,-5.19518
280,60,-4.74956
290,60,-3.62977
300,60,-2.30303
310,60,-1.06566
320,60,-0.0374155
330,60,0.748894
340,60,1.29626
350,60,1.62108
360,60,1.74004
0,70,1.68405
10,70,1.60408
20,70,1.28751
30,70,0.697336
40,70,-0.213026
50,70,-1.48673
60,70,-3.14982
70,70,-5.16203
80,70,-7.18861
90,70,-8.14256
100,70,-7.12374
110,70,-5.11511
120,70,-3.15273
130,70,-1.53451
140,70,-0.289152
150,70,0.611611
160,70,1.20904
170,70,1.54456
180,70,1.64786
190,70,1.52801
200,70,1.17145
210,70,0.546056
220,70,-0.392234
230,70,-1.69191
240,70,-3.39181
250,70,-5.47
260,70,-7.62429
270,70,-8.75027
280,70,-7.74087
290,70,-5.58796
300,70,-3.47815
310,70,-1.7519
320,70,-0.431412
330,70,0.525218
340,70,1.16775
350,70,1.54259
360,70,1.68405
0,80,1.63331
10,80,1.55559
20,80,1.21963
30,80,0.570733
40,80,-0.462872
50,80,-1.96932
60,80,-4.07857
70,80,-7.01983
80,80,-11.0594
90,80,-14.0767
100,80,-10.8598
110,80,-6.94429
120,80,-4.10626
130,80,-2.05784
140,80,-0.578532
150,80,0.453269
160,80,1.1204
170,80,1.48907
180,80,1.60471
190,80,1.48173
200,80,1.10111
210,80,0.416995
220,80,-0.637509
230,80,-2.15527
240,80,-4.27586
250,80,-7.23309
260,80,-11.3477
270,80,-14.8826
280,80,-11.6646
290,80,-7.43861
300,80,-4.4024
310,80,-2.23998
320,80,-0.697961
330,80,0.373388
340,80,1.07388
350,80,1.4775
360,80,1.63331
0,90,1.60146
10,90,1.52516
20,90,1.18026
30,90,0.506378
40,90,-0.574029
50,90,-2.16571
60,90,-4.45587
70,90,-7.8864
80,90,-13.9271
90,90,-30.7105
100,90,-13.5126
110,90,-7.79101
120,90,-4.48909
130,90,-2.25595
140,90,-0.682614
150,90,0.401967
160,90,1.09755
170,90,1.47927
180,90,1.59865
190,90,1.47229
200,90,1.07902
210,90,0.368791
220,90,-0.731444
230,90,-2.33096
240,90,-4.62051
250,90,-8.01503
260,90,-13.8417
270,90,-32.2015
280,90,-14.3527
290,90,-8.23886
300,90,-4.74601
310,90,-2.41256
320,90,-0.794689
330,90,0.311085
340,90,1.02733
350,90,1.43963
360,90,1.60146
0,100,1.5975
10,100,1.52032
20,100,1.17723
30,100,0.517173
40,100,-0.520156
50,100,-2.01328
60,100,-4.09381
70,100,-7.00084
80,100,-11.0025
90,100,-13.9971
100,100,-10.8361
110,100,-6.94487
120,100,-4.11465
130,100,-2.06571
140,100,-0.578889
150,100,0.464478
160,100,1.14238
170,100,1.51718
180,100,1.63273
190,100,1.50291
200,100,1.10925
210,100,0.41003
220,100,-0.653008
230,100,-2.16411
240,100,-4.25918
250,100,-7.1631
260,100,-11.1213
270,100,-14.2885
280,100,-11.3314
290,100,-7.31014
300,100,-4.3491
310,100,-2.22317
320,100,-0.706057
330,100,0.346542
340,100,1.0364
350,100,1.43842
360,100,1.5975
0,110,1.62002
10,110,1.54152
20,110,1.21588
30,110,0.610857
40,110,-0.304439
50,110,-1.56002
60,110,-3.18515
70,110,-5.15773
80,110,-7.16154
90,110,-8.11811
100,110,-7.11745
110,110,-5.12412
120,110,-3.16873
130,110,-1.54782
140,110,-0.290059
150,110,0.62897
160,110,1.24368
170,110,1.5896
180,110,1.69331
190,110,1.56273
200,110,1.18594
210,110,0.538537
220,110,-0.409741
230,110,-1.69486
240,110,-3.35234
250,110,-5.36088
260,110,-7.41096
270,110,-8.44445
280,110,-7.48192
290,110,-5.43501
300,110,-3.40186
310,110,-1.72702
320,110,-0.446544
330,110,0.478833
340,110,1.10304
350,110,1.47406
360,110,1.62002
0,120,1.6661
10,120,1.58956
20,120,1.30099
30,120,0.787255
40,120,0.0443792
50,120,-0.916926
60,120,-2.05882
70,120,-3.2722
80,120,-4.29213
90,120,-4.69983
100,120,-4.26022
110,120,-3.21919
120,120,-1.99102
130,120,-0.8383
140,120,0.127101
150,120,0.868556
160,120,1.382
170,120,1.67595
180,120,1.75926
190,120,1.63434
200,120,1.29694
210,120,0.740847
220,120,-0.0368081
230,120,-1.0299
240,120,-2.20667
250,120,-3.46105
260,120,-4.52713
270,120,-4.97685
280,120,-4.55181
290,120,-3.4881
300,120,-2.22026
310,120,-1.03436
320,120,-0.0507796
330,120,0.699734
340,120,1.22519
350,120,1.54366
360,120,1.6661
0,130,1.74099
10,130,1.67245
20,130,1.43817
30,130,1.0387
40,130,0.486562
50,130,-0.18772
60,130,-0.927252
70,130,-1.6341
80,130,-2.16039
90,130,-2.34606
100,130,-2.11899
110,130,-1.55701
120,130,-0.823935
130,130,-0.0704188
140,130,0.60507
150,130,1.14945
160,130,1.53842
170,130,1.76295
180,130,1.82039
190,130,1.71033
200,130,1.43449
210,130,0.999115
220,130,0.418363
230,130,-0.28039
240,130,-1.04544
250,130,-1.782
260,130,-2.34043
270,130,-2.55347
280,130,-2.33971
290,130,-1.77363
300,130,-1.02506
310,130,-0.253842
320,130,0.43637
330,130,0.993646
340,130,1.39899
350,130,1.64853
360,130,1.74099
0,140,1.85078
10,140,1.79628
20,140,1.62575
30,140,1.34661
40,140,0.976943
50,140,0.54853
60,140,0.108823
70,140,-0.279311
80,140,-0.544577
90,140,-0.626719
100,140,-0.503339
110,140,-0.202997
120,140,0.209046
130,140,0.658788
140,140,1.08393
150,140,1.44066
160,140,1.7018
170,140,1.85225
180,140,1.88502
190,140,1.79905
200,140,1.59894
210,140,1.29576
220,140,0.908628
230,140,0.46714
240,140,0.0149217
250,140,-0.387921
260,140,-0.669785
270,140,-0.767091
280,140,-0.653249
290,140,-0.354526
300,140,0.0631021
310,140,0.523179
320,140,0.961382
330,140,1.33362
340,140,1.614
350,140,1.7888
360,140,1.85078
0,150,1.98387
10,150,1.94723
20,150,1.84067
30,150,1.67255
40,150,1.45825
50,150,1.22048
60,150,0.988266
70,150,0.794065
80,150,0.66851
90,150,0.633396
100,150,0.695199
110,150,0.842676
120,150,1.05033
130,150,1.28574
140,150,1.51688
150,150,1.71689
160,150,1.86593
170,150,1.95117
180,150,1.96608
190,150,1.90977
200,150,1.78676
210,150,1.60697
220,150,1.38597
230,150,1.1451
240,150,0.91121
250,150,0.714935
260,150,0.586427
270,150,0.548414
280,150,0.609018
290,150,0.758432
300,150,0.971814
310,150,1.21664
320,150,1.46045
330,150,1.67597
340,150,1.84301
350,150,1.94821
360,150,1.98387
0,160,2.10706
10,160,2.0885
20,160,2.03715
30,160,1.95841
40,160,1.8609
50,160,1.75597
60,160,1.65656
70,160,1.57561
80,160,1.52409
90,160,1.50904
100,160,1.5322
110,160,1.58967
120,160,1.67273
130,160,1.76955
140,160,1.86726
150,160,1.95376
160,160,2.01907
170,160,2.0561
180,160,2.06098
190,160,2.03316
200,160,1.97535
210,160,1.89333
220,160,1.79562
230,160,1.69295
240,160,1.5974
250,160,1.52112
260,160,1.4746
270,160,1.46484
280,160,1.4939
290,160,1.55829
300,160,1.64962
310,160,1.75618
320,160,1.86498
330,160,1.9636
340,160,2.04152
350,160,2.09092
360,160,2.10706
0,170,2.18402
10,170,2.17923
20,170,2.16576
30,170,2.14524
40,170,2.12009
50,170,2.09328
60,170,2.068
70,170,2.04722
80,170,2.03334
90,170,2.02787
100,170,2.03119
110,170,2.04254
120,170,2.06016
130,170,2.08149
140,170,2.1036
150,170,2.12353
160,170,2.13865
170,170,2.14701
180,170,2.14745
190,170,2.13982
200,170,2.1249
210,170,2.10436
220,170,2.0806
230,170,2.05644
240,170,2.03488
250,170,2.01868
260,170,2.01006
270,170,2.01035
280,170,2.01982
290,170,2.03762
300,170,2.06189
310,170,2.08995
320,170,2.11872
330,170,2.14503
340,170,2.16603
350,170,2.17949
360,170,2.18402
0,180,2.19592
10,180,2.19592
20,180,2.19592
30,180,2.19592
40,180,2.19592
50,180,2.19592
60,180,2.19592
70,180,2.19592
80,180,2.19592
90,180,2.19592
100,180,2.19592
110,180,2.19592
120,180,2.19592
130,180,2.19592
140,180,2.19592
150,180,2.19592
160,180,2.19592
170,180,2.19592
180,180,2.19592
190,180,2.19592
200,180,2.19592
210,180,2.19592
220,180,2.19592
230,180,2.19592
240,180,2.19592
250,180,2.19592
260,180,2.19592
270,180,2.19592
280,180,2.19592
290,180,2.19592
300,180,2.19592
310,180,2.19592
320,180,2.19592
330,180,2.19592
340,180,2.19592
350,180,2.19592
360,180,2.19592
