Phi[deg],Theta[deg],dB(GainTotal)
160,70,0.958695
170,70,1.30483
180,70,1.43991
190,70,1.37294
200,70,1.08593
210,70,0.537314
220,70,-0.329683
230,70,-1.57686
240,70,-3.2568
250,70,-5.3629
260,70,-7.58258
270,70,-8.67094
280,70,-7.48432
290,70,-5.26839
300,70,-3.21385
310,70,-1.59123
320,70,-0.390059
330,70,0.44596
340,70,0.979677
350,70,1.27229
360,70,1.37136
0,80,1.3027
10,80,1.21454
20,80,0.920817
30,80,0.359804
40,80,-0.555337
50,80,-1.92731
60,80,-3.89644
70,80,-6.71118
80,80,-10.7751
90,80,-14.6873
100,80,-11.5541
110,80,-7.27005
120,80,-4.29654
130,80,-2.23714
140,80,-0.796539
150,80,0.19417
160,80,0.840386
170,80,1.21329
180,80,1.3581
190,80,1.28922
200,80,0.98454
210,80,0.388946
220,80,-0.577437
230,80,-2.01936
240,80,-4.08834
250,80,-7.04564
260,80,-11.2724
270,80,-14.6899
280,80,-10.9995
290,80,-6.84998
300,80,-3.98064
310,80,-1.98727
320,80,-0.602125
330,80,0.326097
340,80,0.9011
350,80,1.20635
360,80,1.3027
0,90,1.30802
10,90,1.21034
20,90,0.896322
30,90,0.301266
40,90,-0.662344
50,90,-2.10416
60,90,-4.20287
70,90,-7.36046
80,90,-12.83
90,90,-29.791
100,90,-14.342
110,90,-8.06538
120,90,-4.62645
130,90,-2.39399
140,90,-0.875505
150,90,0.151103
160,90,0.810734
170,90,1.18376
180,90,1.32174
190,90,1.24326
200,90,0.926405
210,90,0.312067
220,90,-0.687657
230,90,-2.19524
240,90,-4.41205
250,90,-7.78176
260,90,-13.7728
270,90,-30.9573
280,90,-13.2266
290,90,-7.49423
300,90,-4.24013
310,90,-2.10379
320,90,-0.651968
330,90,0.311064
340,90,0.903116
350,90,1.21383
360,90,1.30802
0,100,1.39168
10,100,1.2903
20,100,0.969685
30,100,0.373444
40,100,-0.569309
50,100,-1.94144
60,100,-3.86844
70,100,-6.57896
80,100,-10.3828
90,100,-13.8323
100,100,-11.1783
110,100,-7.13734
120,100,-4.21687
130,100,-2.16857
140,100,-0.733246
150,100,0.247679
160,100,0.876997
170,100,1.2264
180,100,1.34403
190,100,1.24906
200,100,0.924394
210,100,0.319241
220,100,-0.642583
230,100,-2.064
240,100,-4.09798
250,100,-7.00451
260,100,-11.1244
270,100,-14.3147
280,100,-10.767
290,100,-6.71746
300,100,-3.88965
310,100,-1.91602
320,100,-0.535079
330,100,0.400145
340,100,0.985443
350,100,1.29705
360,100,1.39168
0,110,1.53288
10,110,1.43437
20,110,1.12392
30,110,0.562443
40,110,-0.293484
50,110,-1.48211
60,110,-3.03681
70,110,-4.95449
80,110,-6.99091
90,110,-8.14597
100,110,-7.29195
110,110,-5.26941
120,110,-3.26156
130,110,-1.63213
140,110,-0.407139
150,110,0.459765
160,110,1.02353
170,110,1.33308
180,110,1.42456
190,110,1.31394
200,110,0.991474
210,110,0.423481
220,110,-0.440095
230,110,-1.65826
240,110,-3.28796
250,110,-5.3312
260,110,-7.47769
270,110,-8.49331
280,110,-7.28928
290,110,-5.09828
300,110,-3.07316
310,110,-1.4699
320,110,-0.270712
330,110,0.579101
340,110,1.13186
350,110,1.43678
360,110,1.53288
0,120,1.69071
10,120,1.60224
20,120,1.32156
30,120,0.829566
40,120,0.111255
50,120,-0.831742
60,120,-1.96802
70,120,-3.20006
80,120,-4.2809
90,120,-4.78111
100,120,-4.3994
110,120,-3.35091
120,120,-2.09072
130,120,-0.921076
140,120,0.0342911
150,120,0.744987
160,120,1.21992
170,120,1.48085
180,120,1.54817
190,120,1.43253
200,120,1.13103
210,120,0.628489
220,120,-0.0959997
230,120,-1.05702
240,120,-2.23875
250,120,-3.53811
260,120,-4.65768
270,120,-5.08738
280,120,-4.54206
290,120,-3.35945
300,120,-2.04102
310,120,-0.857837
320,120,0.101206
330,120,0.821262
340,120,1.31301
350,120,1.59655
360,120,1.69071
0,130,1.82577
10,130,1.75418
20,130,1.52299
30,130,1.12933
40,130,0.578913
50,130,-0.104319
60,130,-0.867889
70,130,-1.61621
80,130,-2.19889
90,130,-2.44124
100,130,-2.24769
110,130,-1.68614
120,130,-0.933276
130,130,-0.159724
140,130,0.523468
150,130,1.061
160,130,1.43384
170,130,1.64166
180,130,1.69047
190,130,1.58536
200,130,1.32778
210,130,0.916565
220,130,0.353194
230,130,-0.347766
240,130,-1.14075
250,130,-1.92321
260,130,-2.51824
270,130,-2.72187
280,130,-2.44434
290,130,-1.79573
300,130,-0.983358
310,130,-0.176123
320,130,0.530773
330,130,1.09389
340,130,1.49772
350,130,1.74066
360,130,1.82577
0,140,1.92086
10,140,1.87105
20,140,1.70368
30,140,1.4248
40,140,1.0493
50,140,0.6054
60,140,0.138404
70,140,-0.287929
80,140,-0.596913
90,140,-0.718384
100,140,-0.61937
110,140,-0.323691
120,140,0.0994575
130,140,0.567062
140,140,1.00842
150,140,1.37534
160,140,1.64073
170,140,1.79244
180,140,1.82693
190,140,1.74488
200,140,1.54945
210,140,1.247
220,140,0.8504
230,140,0.38471
240,140,-0.105498
250,140,-0.550975
260,140,-0.863678
270,140,-0.963956
280,140,-0.821378
290,140,-0.47407
300,140,-0.00498156
310,140,0.498925
320,140,0.970903
330,140,1.36803
340,140,1.66583
350,140,1.8519
360,140,1.92086
0,150,1.98307
10,150,1.95606
20,150,1.85571
30,150,1.68978
40,150,1.47236
50,150,1.22476
60,150,0.97549
70,150,0.758256
80,150,0.607246
90,150,0.549448
100,150,0.596369
110,150,0.739534
120,150,0.952913
130,150,1.20093
140,150,1.44754
150,150,1.66255
160,150,1.8242
170,150,1.91895
180,150,1.93994
190,150,1.88563
200,150,1.75905
210,150,1.56814
220,150,1.3269
230,150,1.05689
240,150,0.788102
250,150,0.55743
260,150,0.402993
270,150,0.354158
280,150,0.421231
290,150,0.591317
300,150,0.833462
310,150,1.10926
320,150,1.38235
330,150,1.62356
340,150,1.81201
350,150,1.93429
360,150,1.98307
0,160,2.0278
10,160,2.01924
20,160,1.9756
30,160,1.90187
40,160,1.80625
50,160,1.69982
60,160,1.59567
70,160,1.50754
80,160,1.44787
90,160,1.42558
100,160,1.44424
110,160,1.50114
120,160,1.5878
130,160,1.6917
140,160,1.79862
150,160,1.8949
160,160,1.96902
170,160,2.01255
180,160,2.02049
190,160,1.99133
200,160,1.92703
210,160,1.833
220,160,1.71806
230,160,1.59414
240,160,1.47548
250,160,1.37714
260,160,1.31262
270,160,1.29137
280,160,1.31657
290,160,1.38443
300,160,1.48513
310,160,1.60498
320,160,1.72907
330,160,1.84343
340,160,1.93644
350,160,1.99961
360,160,2.0278
0,170,2.0613
10,170,2.06227
20,170,2.054
30,170,2.03793
40,170,2.01637
50,170,1.99228
60,170,1.96893
70,170,1.94948
80,170,1.93662
90,170,1.93215
100,170,1.93674
110,170,1.94984
120,170,1.96969
130,170,1.99363
140,170,2.01844
150,170,2.04077
160,170,2.05757
170,170,2.06642
180,170,2.06581
190,170,2.05531
200,170,2.03559
210,170,2.00843
220,170,1.97652
230,170,1.94319
240,170,1.9121
250,170,1.88676
260,170,1.87012
270,170,1.86412
280,170,1.86943
290,170,1.88536
300,170,1.90997
310,170,1.94034
320,170,1.973
330,170,2.00436
340,170,2.03114
350,170,2.0507
360,170,2.0613
0,180,2.07733
10,180,2.07733
20,180,2.07733
30,180,2.07733
40,180,2.07733
50,180,2.07733
60,180,2.07733
70,180,2.07733
80,180,2.07733
90,180,2.07733
100,180,2.07733
110,180,2.07733
120,180,2.07733
130,180,2.07733
140,180,2.07733
150,180,2.07733
160,180,2.07733
170,180,2.07733
180,180,2.07733
190,180,2.07733
200,180,2.07733
210,180,2.07733
220,180,2.07733
230,180,2.07733
240,180,2.07733
250,180,2.07733
260,180,2.07733
270,180,2.07733
280,180,2.07733
290,180,2.07733
300,180,2.07733
310,180,2.07733
320,180,2.07733
330,180,2.07733
340,180,2.07733
350,180,2.07733
360,180,2.07733
