Phi[deg],Theta[deg],dB(GainTotal)
340,70,1.0016
350,70,1.30985
360,70,1.45699
0,80,1.43264
10,80,1.39205
20,80,1.12493
30,80,0.543039
40,80,-0.452131
50,80,-1.97208
60,80,-4.17254
70,80,-7.33289
80,80,-11.8017
90,80,-14.3684
100,80,-10.1154
110,80,-6.17647
120,80,-3.46383
130,80,-1.57938
140,80,-0.293434
150,80,0.524676
160,80,0.983606
170,80,1.19779
180,80,1.26644
190,80,1.22591
200,80,1.02077
210,80,0.53059
220,80,-0.370148
230,80,-1.78573
240,80,-3.84319
250,80,-6.79379
260,80,-11.0972
270,80,-15.2941
280,80,-11.6998
290,80,-7.2079
300,80,-4.10029
310,80,-1.94357
320,80,-0.479309
330,80,0.454487
340,80,1.00527
350,80,1.30493
360,80,1.43264
0,90,1.46455
10,90,1.37461
20,90,1.06332
30,90,0.444033
40,90,-0.589136
50,90,-2.16605
60,90,-4.49296
70,90,-8.05201
80,90,-14.5509
90,90,-25.8791
100,90,-12.1068
110,90,-6.90361
120,90,-3.86011
130,90,-1.84196
140,90,-0.480695
150,90,0.383507
160,90,0.866623
170,90,1.09485
180,90,1.18288
190,90,1.17487
200,90,1.00947
210,90,0.550944
220,90,-0.345082
230,90,-1.80576
240,90,-3.99762
250,90,-7.29982
260,90,-12.951
270,90,-28.058
280,90,-14.0126
290,90,-7.8653
300,90,-4.35186
310,90,-2.01568
320,90,-0.4487
330,90,0.539658
340,90,1.10308
350,90,1.38052
360,90,1.46455
0,100,1.5423
10,100,1.39274
20,100,1.03708
30,100,0.408411
40,100,-0.585595
50,100,-2.05578
60,100,-4.15754
70,100,-7.17119
80,100,-11.477
90,100,-14.3258
100,100,-10.296
110,100,-6.35543
120,100,-3.65826
130,100,-1.77729
140,100,-0.468762
150,100,0.385745
160,100,0.880753
170,100,1.12852
180,100,1.23247
190,100,1.23154
200,100,1.0714
210,100,0.630969
220,100,-0.222726
230,100,-1.60713
240,100,-3.65526
250,100,-6.60407
260,100,-10.8733
270,100,-15.0271
280,100,-11.6206
290,100,-7.1641
300,100,-4.0321
310,100,-1.82121
320,100,-0.291295
330,100,0.69412
340,100,1.25514
350,100,1.50832
360,100,1.5423
0,110,1.63286
10,110,1.44819
20,110,1.078
30,110,0.48248
40,110,-0.403545
50,110,-1.6495
60,110,-3.31559
70,110,-5.40988
80,110,-7.60668
90,110,-8.5389
100,110,-7.1614
110,110,-4.93669
120,110,-2.95796
130,110,-1.40598
140,110,-0.253542
150,110,0.53803
160,110,1.02347
170,110,1.28218
180,110,1.38815
190,110,1.36876
200,110,1.18683
210,110,0.756364
220,110,-0.0223274
230,110,-1.23426
240,110,-2.94272
250,110,-5.17034
260,110,-7.69059
270,110,-9.22344
280,110,-8.08985
290,110,-5.61372
300,110,-3.28408
310,110,-1.42904
320,110,-0.061919
330,110,0.858052
340,110,1.39584
350,110,1.63008
360,110,1.63286
0,120,1.71041
10,120,1.53889
20,120,1.20396
30,120,0.688069
40,120,-0.0435408
50,120,-1.01623
60,120,-2.21614
70,120,-3.5373
80,120,-4.66952
90,120,-5.07662
100,120,-4.48771
110,120,-3.28899
120,120,-1.98038
130,120,-0.810793
140,120,0.130244
150,120,0.815527
160,120,1.25846
170,120,1.50093
180,120,1.58612
190,120,1.5324
200,120,1.32256
210,120,0.909243
220,120,0.233469
230,120,-0.749845
240,120,-2.04335
250,120,-3.55599
260,120,-4.97985
270,120,-5.68678
280,120,-5.19776
290,120,-3.8614
300,120,-2.31557
310,120,-0.917647
320,120,0.19741
330,120,0.993232
340,120,1.48232
350,120,1.70485
360,120,1.71041
0,130,1.79183
10,130,1.67336
20,130,1.41507
30,130,1.01326
40,130,0.45933
50,130,-0.239084
60,130,-1.0358
70,130,-1.82379
80,130,-2.4224
90,130,-2.627
100,130,-2.3509
110,130,-1.70477
120,130,-0.890321
130,130,-0.0757849
140,130,0.632041
150,130,1.17641
160,130,1.54113
170,130,1.73767
180,130,1.78643
190,130,1.70083
200,130,1.47943
210,130,1.10591
220,130,0.557837
230,130,-0.174536
240,130,-1.06101
250,130,-1.99703
260,130,-2.77511
270,130,-3.12658
280,130,-2.89803
290,130,-2.19232
300,130,-1.25832
310,130,-0.3146
320,130,0.504341
330,130,1.13162
340,130,1.54635
350,130,1.75799
360,130,1.79183
0,140,1.92662
10,140,1.86845
20,140,1.69942
30,140,1.42358
40,140,1.04884
50,140,0.597554
60,140,0.115241
70,140,-0.32675
80,140,-0.639989
90,140,-0.745354
100,140,-0.61014
110,140,-0.266461
120,140,0.207119
130,140,0.719964
140,140,1.19411
150,140,1.57568
160,140,1.83716
170,140,1.97236
180,140,1.98725
190,140,1.8911
200,140,1.69072
210,140,1.38871
220,140,0.98719
230,140,0.497822
240,140,-0.0437689
250,140,-0.566263
260,140,-0.966095
270,140,-1.13943
280,140,-1.0345
290,140,-0.681563
300,140,-0.171049
310,140,0.39274
320,140,0.92347
330,140,1.36308
340,140,1.68069
350,140,1.86706
360,140,1.92662
0,150,2.13172
10,150,2.1144
20,150,2.02263
30,150,1.86294
40,150,1.64768
50,150,1.39761
60,150,1.14301
70,150,0.921431
80,150,0.771466
90,150,0.723343
100,150,0.789419
110,150,0.959388
120,150,1.20307
130,150,1.47913
140,150,1.74537
150,150,1.96705
160,150,2.12121
170,150,2.19695
180,150,2.19294
190,150,2.11384
200,150,1.96726
210,150,1.76219
220,150,1.50984
230,150,1.22669
240,150,0.938261
250,150,0.680417
260,150,0.494562
270,150,0.416378
280,150,0.462849
290,150,0.62555
300,150,0.874254
310,150,1.16748
320,150,1.46346
330,150,1.72743
340,150,1.93493
350,150,2.0717
360,150,2.13172
0,160,2.35678
10,160,2.35763
20,160,2.32144
30,160,2.2528
40,160,2.15992
50,160,2.05437
60,160,1.95034
70,160,1.863
80,160,1.80618
90,160,1.78969
100,160,1.81716
110,160,1.88497
120,160,1.98282
130,160,2.09576
140,160,2.20722
150,160,2.30184
160,160,2.36773
170,160,2.39757
180,160,2.38861
190,160,2.34209
200,160,2.26231
210,160,2.15598
220,160,2.03186
230,160,1.90079
240,160,1.77557
250,160,1.67021
260,160,1.59811
270,160,1.56949
280,160,1.58893
290,160,1.65402
300,160,1.75582
310,160,1.88076
320,160,2.01328
330,160,2.13829
340,160,2.24296
350,160,2.31777
360,160,2.35678
0,170,2.5269
10,170,2.53207
20,170,2.52746
30,170,2.51443
40,170,2.49532
50,170,2.4732
60,170,2.45154
70,170,2.43369
80,170,2.42248
90,170,2.41975
100,170,2.42608
110,170,2.44065
120,170,2.46135
130,170,2.48514
140,170,2.50848
150,170,2.52785
160,170,2.54025
170,170,2.54353
180,170,2.53663
190,170,2.51967
200,170,2.49383
210,170,2.46127
220,170,2.42487
230,170,2.38802
240,170,2.35429
250,170,2.32708
260,170,2.30923
270,170,2.30267
280,170,2.30812
290,170,2.32498
300,170,2.35139
310,170,2.38445
320,170,2.4206
330,170,2.45611
340,170,2.48745
350,170,2.51172
360,170,2.5269
0,180,2.5911
10,180,2.5911
20,180,2.5911
30,180,2.5911
40,180,2.5911
50,180,2.5911
60,180,2.5911
70,180,2.5911
80,180,2.5911
90,180,2.5911
100,180,2.5911
110,180,2.5911
120,180,2.5911
130,180,2.5911
140,180,2.5911
150,180,2.5911
160,180,2.5911
170,180,2.5911
180,180,2.5911
190,180,2.5911
200,180,2.5911
210,180,2.5911
220,180,2.5911
230,180,2.5911
240,180,2.5911
250,180,2.5911
260,180,2.5911
270,180,2.5911
280,180,2.5911
290,180,2.5911
300,180,2.5911
310,180,2.5911
320,180,2.5911
330,180,2.5911
340,180,2.5911
350,180,2.5911
360,180,2.5911
