Phi[deg],Theta[deg],dB(GainTotal)
30,150,1.77569
40,150,1.57932
50,150,1.35202
60,150,1.12163
70,150,0.92057
80,150,0.780976
90,150,0.727372
100,150,0.769506
110,150,0.8993
120,150,1.09372
130,150,1.32151
140,150,1.55022
150,150,1.7512
160,150,1.90246
170,150,1.98945
180,150,2.00477
190,150,1.94702
200,150,1.81997
210,150,1.63229
220,150,1.39816
230,150,1.13824
240,150,0.880077
250,150,0.656386
260,150,0.50023
270,150,0.437321
280,150,0.478383
290,150,0.61587
300,150,0.826967
310,150,1.08057
320,150,1.34421
330,150,1.58868
340,150,1.79031
350,150,1.93189
360,150,2.00269
0,160,2.09972
10,160,2.10463
20,160,2.0749
30,160,2.0148
40,160,1.93202
50,160,1.83713
60,160,1.74271
70,160,1.66188
80,160,1.60643
90,160,1.58475
100,160,1.60023
110,160,1.65052
120,160,1.72809
130,160,1.82169
140,160,1.91837
150,160,2.00538
160,160,2.07177
170,160,2.10936
180,160,2.11327
190,160,2.08207
200,160,2.01773
210,160,1.92548
220,160,1.81367
230,160,1.69334
240,160,1.57752
250,160,1.47979
260,160,1.41242
270,160,1.38426
280,160,1.39899
290,160,1.45446
300,160,1.54321
310,160,1.65393
320,160,1.77341
330,160,1.88837
340,160,1.98689
350,160,2.05948
360,160,2.09972
0,170,2.16867
10,170,2.17466
20,170,2.17173
30,170,2.16099
40,170,2.14444
50,170,2.12478
60,170,2.10501
70,170,2.08814
80,170,2.0767
90,170,2.07246
100,170,2.07612
110,170,2.08725
120,170,2.10431
130,170,2.12492
140,170,2.14613
150,170,2.16489
160,170,2.17837
170,170,2.18433
180,170,2.18137
190,170,2.1691
200,170,2.14816
210,170,2.1202
220,170,2.08774
230,170,2.05391
240,170,2.02211
250,170,1.99567
260,170,1.97741
270,170,1.9693
280,170,1.97216
290,170,1.98562
300,170,2.0081
310,170,2.03709
320,170,2.06943
330,170,2.10172
340,170,2.13073
350,170,2.15369
360,170,2.16867
0,180,2.19906
10,180,2.19906
20,180,2.19906
30,180,2.19906
40,180,2.19906
50,180,2.19906
60,180,2.19906
70,180,2.19906
80,180,2.19906
90,180,2.19906
100,180,2.19906
110,180,2.19906
120,180,2.19906
130,180,2.19906
140,180,2.19906
150,180,2.19906
160,180,2.19906
170,180,2.19906
180,180,2.19906
190,180,2.19906
200,180,2.19906
210,180,2.19906
220,180,2.19906
230,180,2.19906
240,180,2.19906
250,180,2.19906
260,180,2.19906
270,180,2.19906
280,180,2.19906
290,180,2.19906
300,180,2.19906
310,180,2.19906
320,180,2.19906
330,180,2.19906
340,180,2.19906
350,180,2.19906
360,180,2.19906
