Phi[deg],Theta[deg],dB(GainTotal)
30,50,1.13695
40,50,0.620512
50,50,-0.0199918
60,50,-0.729699
70,50,-1.41381
80,50,-1.93027
90,50,-2.12554
100,50,-1.9289
110,50,-1.41147
120,50,-0.726493
130,50,-0.0167636
140,50,0.62149
150,50,1.13343
160,50,1.49287
170,50,1.69139
180,50,1.72887
190,50,1.60594
200,50,1.32086
210,50,0.872073
220,50,0.266386
230,50,-0.469421
240,50,-1.27536
250,50,-2.04415
260,50,-2.61657
270,50,-2.82273
280,50,-2.58648
290,50,-1.99135
300,50,-1.21195
310,50,-0.407455
320,50,0.318863
330,50,0.912174
340,50,1.34978
350,50,1.62694
360,50,1.74504
0,60,1.64081
10,60,1.58758
20,60,1.33137
30,60,0.857151
40,60,0.156497
50,60,-0.762035
60,60,-1.85988
70,60,-3.03031
80,60,-4.02055
90,60,-4.43001
100,60,-4.02766
110,60,-3.04297
120,60,-1.87315
130,60,-0.771823
140,60,0.150505
150,60,0.853228
160,60,1.32815
170,60,1.5843
180,60,1.63588
190,60,1.49024
200,60,1.14136
210,60,0.573331
220,60,-0.227507
230,60,-1.2571
240,60,-2.47467
250,60,-3.76216
260,60,-4.84337
270,60,-5.27684
280,60,-4.80762
290,60,-3.70232
300,60,-2.40629
310,60,-1.19347
320,60,-0.176903
330,60,0.607985
340,60,1.16157
350,60,1.50034
360,60,1.64081
0,70,1.54529
10,70,1.48017
20,70,1.18083
30,70,0.613894
40,70,-0.25577
50,70,-1.45851
60,70,-3.01935
70,70,-4.91664
80,70,-6.85438
90,70,-7.80359
100,70,-6.85738
110,70,-4.92529
120,70,-3.02911
130,70,-1.46408
140,70,-0.254867
150,70,0.620783
160,70,1.1912
170,70,1.49022
180,70,1.55056
190,70,1.38834
200,70,0.992549
210,70,0.329958
220,70,-0.639715
230,70,-1.9529
240,70,-3.63899
250,70,-5.68236
260,70,-7.78614
270,70,-8.81815
280,70,-7.73933
290,70,-5.61962
300,70,-3.57459
310,70,-1.89318
320,70,-0.59047
330,70,0.364197
340,70,1.01059
350,70,1.39255
360,70,1.54529
0,80,1.47913
10,80,1.40204
20,80,1.07188
30,80,0.440634
40,80,-0.551902
50,80,-1.98127
60,80,-3.97305
70,80,-6.76194
80,80,-10.6167
90,80,-13.5871
100,80,-10.583
110,80,-6.73297
120,80,-3.95077
130,80,-1.96312
140,80,-0.533228
150,80,0.463068
160,80,1.09617
170,80,1.42201
180,80,1.48828
190,80,1.31788
200,80,0.895335
210,80,0.173583
220,80,-0.909207
230,80,-2.43065
240,80,-4.52263
250,80,-7.4464
260,80,-11.5769
270,80,-14.9357
280,80,-11.4858
290,80,-7.38714
300,80,-4.47613
310,80,-2.38379
320,80,-0.863526
330,80,0.210475
340,80,0.917602
350,80,1.32373
360,80,1.47913
0,90,1.4597
10,90,1.37241
20,90,1.02552
30,90,0.367108
40,90,-0.6733
50,90,-2.19415
60,90,-4.3799
70,90,-7.67232
80,90,-13.5051
90,90,-30.3426
100,90,-13.3903
110,90,-7.58596
120,90,-4.31086
130,90,-2.14361
140,90,-0.635
150,90,0.40124
160,90,1.05682
170,90,1.39533
180,90,1.46794
190,90,1.29851
200,90,0.86959
210,90,0.130419
220,90,-0.986579
230,90,-2.57494
240,90,-4.8183
250,90,-8.16669
260,90,-14.0743
270,90,-31.3758
280,90,-13.9537
290,90,-8.14411
300,90,-4.81165
310,90,-2.55665
320,90,-0.956181
330,90,0.162268
340,90,0.89288
350,90,1.30717
360,90,1.4597
0,100,1.49137
10,100,1.39908
20,100,1.05242
30,100,0.408261
40,100,-0.593195
50,100,-2.03278
60,100,-4.04588
70,100,-6.88621
80,100,-10.8929
90,100,-14.107
100,100,-10.7824
110,100,-6.7628
120,100,-3.93718
130,100,-1.95228
140,100,-0.538316
150,100,0.447872
160,100,1.08291
170,100,1.4193
180,100,1.49818
190,100,1.33783
200,100,0.92266
210,100,0.210262
220,100,-0.854204
230,100,-2.34349
240,100,-4.38737
250,100,-7.23176
260,100,-11.1604
270,100,-14.2092
280,100,-11.1754
290,100,-7.28102
300,100,-4.43485
310,100,-2.36687
320,100,-0.853571
330,100,0.223521
340,100,0.93675
350,100,1.34402
360,100,1.49137
0,110,1.5625
10,110,1.47306
20,110,1.14687
30,110,0.557513
40,110,-0.329518
50,110,-1.55108
60,110,-3.14206
70,110,-5.08934
80,110,-7.09483
90,110,-8.0598
100,110,-7.00091
110,110,-4.95266
120,110,-3.00817
130,110,-1.44652
140,110,-0.25955
150,110,0.601423
160,110,1.1748
170,110,1.49011
180,110,1.57058
190,110,1.42557
200,110,1.04413
210,110,0.399774
220,110,-0.53826
230,110,-1.80105
240,110,-3.42014
250,110,-5.38253
260,110,-7.39524
270,110,-8.40538
280,110,-7.4576
290,110,-5.47429
300,110,-3.50591
310,110,-1.86061
320,110,-0.569635
330,110,0.388104
340,110,1.04167
350,110,1.42341
360,110,1.5625
0,120,1.65362
10,120,1.57486
20,120,1.29012
30,120,0.790056
40,120,0.067086
50,120,-0.874016
60,120,-1.9986
70,120,-3.19769
80,120,-4.20409
90,120,-4.59061
100,120,-4.12012
110,120,-3.06319
120,120,-1.85585
130,120,-0.754501
140,120,0.150892
150,120,0.841905
160,120,1.32056
170,120,1.59328
180,120,1.66621
190,120,1.54079
200,120,1.21111
210,120,0.666968
220,120,-0.0981405
230,120,-1.0778
240,120,-2.23761
250,120,-3.47269
260,120,-4.52517
270,120,-4.97841
280,120,-4.58074
290,120,-3.55888
300,120,-2.3251
310,120,-1.14785
320,120,-0.145539
330,120,0.638494
340,120,1.19454
350,120,1.5291
360,120,1.65362
0,130,1.75027
10,130,1.68773
20,130,1.46118
30,130,1.07357
40,130,0.535761
50,130,-0.124892
60,130,-0.852892
70,130,-1.54896
80,130,-2.06262
90,130,-2.23306
100,130,-1.9934
110,130,-1.43242
120,130,-0.721141
130,130,-0.00615122
140,130,0.626096
150,130,1.13396
160,130,1.49867
170,130,1.71138
180,130,1.76747
190,130,1.66397
200,130,1.39899
210,130,0.973929
220,130,0.398801
230,130,-0.299951
240,130,-1.06841
250,130,-1.8097
260,130,-2.37546
270,130,-2.60211
280,130,-2.40906
290,130,-1.86463
300,130,-1.1283
310,130,-0.352492
320,130,0.358818
330,130,0.945855
340,130,1.37914
350,130,1.64778
360,130,1.75027
0,140,1.84673
10,140,1.80337
20,140,1.64358
30,140,1.37618
40,140,1.01885
50,140,0.602084
60,140,0.172447
70,140,-0.207037
80,140,-0.464545
90,140,-0.540446
100,140,-0.415144
110,140,-0.121039
120,140,0.274836
130,140,0.700964
140,140,1.1008
150,140,1.43642
160,140,1.68417
170,140,1.82952
180,140,1.86391
190,140,1.78338
200,140,1.5888
210,140,1.28734
220,140,0.895374
230,140,0.442186
240,140,-0.0264963
250,140,-0.447571
260,140,-0.747265
270,140,-0.860897
280,140,-0.760539
290,140,-0.469826
300,140,-0.0515808
310,140,0.419348
320,140,0.877148
330,140,1.27338
340,140,1.57698
350,140,1.77069
360,140,1.84673
0,150,1.93807
10,150,1.91451
20,150,1.82036
30,150,1.66448
40,150,1.46212
50,150,1.23544
60,150,1.0128
70,150,0.826206
80,150,0.705993
90,150,0.673533
100,150,0.734598
110,150,0.877309
120,150,1.0763
130,150,1.30045
140,150,1.51999
150,150,1.7103
160,150,1.85293
170,150,1.93514
180,150,1.94923
190,150,1.89232
200,150,1.76659
210,150,1.57994
220,150,1.34688
230,150,1.08914
240,150,0.835333
250,150,0.618577
260,150,0.471512
270,150,0.41889
280,150,0.470323
290,150,0.616998
300,150,0.834442
310,150,1.08961
320,150,1.34849
330,150,1.58156
340,150,1.76635
350,150,1.88792
360,150,1.93807
0,160,2.01389
10,160,2.00713
20,160,1.96729
30,160,1.89967
40,160,1.81272
50,160,1.71744
60,160,1.62643
70,160,1.55228
80,160,1.5057
90,160,1.49355
100,160,1.51755
110,160,1.5739
120,160,1.65421
130,160,1.74715
140,160,1.84048
150,160,1.92262
160,160,1.98382
170,160,2.01683
180,160,2.01725
190,160,1.98376
200,160,1.91832
210,160,1.82618
220,160,1.71583
230,160,1.59852
240,160,1.4874
250,160,1.39595
260,160,1.33609
270,160,1.31606
280,160,1.33876
290,160,1.4011
300,160,1.49464
310,160,1.60716
320,160,1.72486
330,160,1.83431
340,160,1.92409
350,160,1.98567
360,160,2.01389
0,170,2.06249
10,170,2.06471
20,170,2.05829
30,170,2.04468
40,170,2.02611
50,170,2.00539
60,170,1.98554
70,170,1.96939
80,170,1.95924
90,170,1.95653
100,170,1.96163
110,170,1.97379
120,170,1.9913
130,170,2.01169
140,170,2.03208
150,170,2.04957
160,170,2.06156
170,170,2.06605
180,170,2.06186
190,170,2.04879
200,170,2.02763
210,170,2.00013
220,170,1.96887
230,170,1.93695
240,170,1.90773
250,170,1.88441
260,170,1.86959
270,170,1.865
280,170,1.87117
290,170,1.88741
300,170,1.91187
310,170,1.94181
320,170,1.97393
330,170,2.00485
340,170,2.03144
350,170,2.0512
360,170,2.06249
0,180,2.07818
10,180,2.07818
20,180,2.07818
30,180,2.07818
40,180,2.07818
50,180,2.07818
60,180,2.07818
70,180,2.07818
80,180,2.07818
90,180,2.07818
100,180,2.07818
110,180,2.07818
120,180,2.07818
130,180,2.07818
140,180,2.07818
150,180,2.07818
160,180,2.07818
170,180,2.07818
180,180,2.07818
190,180,2.07818
200,180,2.07818
210,180,2.07818
220,180,2.07818
230,180,2.07818
240,180,2.07818
250,180,2.07818
260,180,2.07818
270,180,2.07818
280,180,2.07818
290,180,2.07818
300,180,2.07818
310,180,2.07818
320,180,2.07818
330,180,2.07818
340,180,2.07818
350,180,2.07818
360,180,2.07818
