Phi[deg],Theta[deg],dB(GainTotal)
340,20,1.96331
350,20,2.04803
360,20,2.09945
0,30,1.99396
10,30,1.99646
20,30,1.9271
30,30,1.79454
40,30,1.61307
50,30,1.40288
60,30,1.18985
70,30,1.00387
80,30,0.874684
90,30,0.825316
100,30,0.865227
110,30,0.986938
120,30,1.16849
130,30,1.38009
140,30,1.59112
150,30,1.77471
160,30,1.90986
170,30,1.98189
180,30,1.98232
190,30,1.9084
200,30,1.76284
210,30,1.55388
220,30,1.29608
230,30,1.01144
240,30,0.729901
250,30,0.487636
260,30,0.321479
270,30,0.259998
280,30,0.314536
290,30,0.475335
300,30,0.715162
310,30,0.997826
320,30,1.28675
330,30,1.55059
340,30,1.76566
350,30,1.91628
360,30,1.99396
0,40,1.89011
10,40,1.8683
20,40,1.72878
30,40,1.48164
40,40,1.14444
50,40,0.745148
60,40,0.325663
70,40,-0.0560881
80,40,-0.330962
90,40,-0.436742
100,40,-0.345452
110,40,-0.079147
120,40,0.301732
130,40,0.725831
140,40,1.13162
150,40,1.47399
160,40,1.72272
170,40,1.85939
180,40,1.87483
190,40,1.76694
200,40,1.53908
210,40,1.19999
220,40,0.766309
230,40,0.267777
240,40,-0.24662
250,40,-0.706023
260,40,-1.02632
270,40,-1.13571
280,40,-1.00774
290,40,-0.675159
300,40,-0.211029
310,40,0.303559
320,40,0.800896
330,40,1.23268
340,40,1.56806
350,40,1.78974
360,40,1.89011
0,50,1.80275
10,50,1.75468
20,50,1.53939
30,50,1.16295
40,50,0.63841
50,50,-0.00798865
60,50,-0.726123
70,50,-1.42496
80,50,-1.96188
90,50,-2.17659
100,50,-1.98762
110,50,-1.46107
120,50,-0.755801
130,50,-0.0224417
140,50,0.639633
150,50,1.17444
160,50,1.55203
170,50,1.75805
180,50,1.78813
190,50,1.64336
200,50,1.32658
210,50,0.841863
220,50,0.199373
230,50,-0.573786
240,50,-1.41667
250,50,-2.21464
260,50,-2.795
270,50,-2.98101
280,50,-2.70777
290,50,-2.07689
300,50,-1.2702
310,50,-0.443249
320,50,0.306459
330,50,0.925635
340,50,1.38747
350,50,1.68071
360,50,1.80275
0,60,1.73115
10,60,1.6627
20,60,1.3798
30,60,0.87751
40,60,0.15398
50,60,-0.782909
60,60,-1.90023
70,60,-3.09554
80,60,-4.11605
90,60,-4.5542
100,60,-4.15891
110,60,-3.14895
120,60,-1.93709
130,60,-0.793488
140,60,0.167559
150,60,0.906269
160,60,1.41061
170,60,1.68111
180,60,1.72475
190,60,1.54786
200,60,1.14994
210,60,0.523617
220,60,-0.338305
230,60,-1.42943
240,60,-2.70543
250,60,-4.03118
260,60,-5.09565
270,60,-5.44312
280,60,-4.87532
290,60,-3.71531
300,60,-2.40308
310,60,-1.18688
320,60,-0.160693
330,60,0.646361
340,60,1.22794
350,60,1.58738
360,60,1.73115
0,70,1.67119
10,70,1.59144
20,70,1.25917
30,70,0.652545
40,70,-0.254201
50,70,-1.48936
60,70,-3.08193
70,70,-5.01292
80,70,-6.98717
90,70,-7.97936
100,70,-7.04747
110,70,-5.07617
120,70,-3.11984
130,70,-1.49645
140,70,-0.2347
150,70,0.688827
160,70,1.29909
170,70,1.62083
180,70,1.67717
190,70,1.48006
200,70,1.02242
210,70,0.280364
220,70,-0.777844
230,70,-2.18484
240,70,-3.96578
250,70,-6.08167
260,70,-8.15451
270,70,-8.95646
280,70,-7.6688
290,70,-5.51227
300,70,-3.495
310,70,-1.84523
320,70,-0.553711
330,70,0.417151
340,70,1.09662
350,70,1.50843
360,70,1.67119
0,80,1.62676
10,80,1.54385
20,80,1.18478
30,80,0.510214
40,80,-0.530212
50,80,-2.00521
60,80,-4.03836
70,80,-6.86277
80,80,-10.7426
90,80,-13.7689
100,80,-10.8046
110,80,-6.91091
120,80,-4.06381
130,80,-2.00658
140,80,-0.510909
150,80,0.542896
160,80,1.22173
170,80,1.57503
180,80,1.64121
190,80,1.4363
200,80,0.945805
210,80,0.130525
220,80,-1.0632
230,80,-2.70924
240,80,-4.93864
250,80,-8.0112
260,80,-12.2425
270,80,-14.9501
280,80,-11.1034
290,80,-7.13908
300,80,-4.33255
310,80,-2.30829
320,80,-0.817986
330,80,0.265266
340,80,1.00749
350,80,1.45127
360,80,1.62676
0,90,1.60875
10,90,1.52776
20,90,1.16327
30,90,0.465886
40,90,-0.627577
50,90,-2.20414
60,90,-4.43766
70,90,-7.76151
80,90,-13.5661
90,90,-27.8102
100,90,-13.5333
110,90,-7.75422
120,90,-4.4328
130,90,-2.19277
140,90,-0.608707
150,90,0.489697
160,90,1.18876
170,90,1.55005
180,90,1.61941
190,90,1.41424
200,90,0.91598
210,90,0.0785141
220,90,-1.1606
230,90,-2.89161
240,90,-5.29699
250,90,-8.85175
260,90,-15.2347
270,90,-29.0998
280,90,-13.2685
290,90,-7.83984
300,90,-4.65042
310,90,-2.47559
320,90,-0.911233
330,90,0.211724
340,90,0.974616
350,90,1.42833
360,90,1.60875
0,100,1.62449
10,100,1.54789
20,100,1.19623
30,100,0.522846
40,100,-0.529036
50,100,-2.02835
60,100,-4.096
70,100,-6.97678
80,100,-10.9941
90,100,-14.1499
100,100,-10.8888
110,100,-6.9056
120,100,-4.05026
130,100,-1.9964
140,100,-0.506095
150,100,0.538725
160,100,1.2063
170,100,1.55093
180,100,1.61461
190,100,1.41328
200,100,0.929971
210,100,0.122899
220,100,-1.06185
230,100,-2.6929
240,100,-4.88894
250,100,-7.88773
260,100,-11.9443
270,100,-14.5065
280,100,-10.9499
290,100,-7.09378
300,100,-4.32108
310,100,-2.30701
320,100,-0.818454
330,100,0.26404
340,100,1.00447
350,100,1.44702
360,100,1.62449
0,110,1.67036
10,110,1.60018
20,110,1.27804
30,110,0.671196
40,110,-0.255649
50,110,-1.53169
60,110,-3.18039
70,110,-5.18075
80,110,-7.22622
90,110,-8.20135
100,110,-7.13856
110,110,-5.08352
120,110,-3.10477
130,110,-1.48088
140,110,-0.2272
150,110,0.680358
160,110,1.2705
170,110,1.57635
180,110,1.62739
190,110,1.43582
200,110,0.990089
210,110,0.261092
220,110,-0.783852
230,110,-2.16968
240,110,-3.90695
250,110,-5.94645
260,110,-7.92902
270,110,-8.71898
280,110,-7.52631
290,110,-5.45228
300,110,-3.47638
310,110,-1.84168
320,110,-0.553519
330,110,0.415966
340,110,1.09313
350,110,1.50385
360,110,1.67036
0,120,1.73688
10,120,1.67636
20,120,1.40002
30,120,0.893006
40,120,0.144994
50,120,-0.837057
60,120,-2.01261
70,120,-3.26496
80,120,-4.31546
90,120,-4.7235
100,120,-4.2512
110,120,-3.17607
120,120,-1.93293
130,120,-0.781393
140,120,0.172944
150,120,0.89378
160,120,1.37506
170,120,1.6267
180,120,1.66289
190,120,1.49054
200,120,1.10391
210,120,0.489257
220,120,-0.361748
230,120,-1.43503
240,120,-2.6744
250,120,-3.94276
260,120,-4.95187
270,120,-5.28631
280,120,-4.75569
290,120,-3.64592
300,120,-2.36924
310,120,-1.17065
320,120,-0.151446
330,120,0.652001
340,120,1.23071
350,120,1.58939
360,120,1.73688
0,130,1.8191
10,130,1.77245
20,130,1.55586
30,130,1.16899
40,130,0.619891
50,130,-0.0650983
60,130,-0.828637
70,130,-1.56574
80,130,-2.11633
90,130,-2.30968
100,130,-2.07487
110,130,-1.50239
120,130,-0.766648
130,130,-0.0202716
140,130,0.64
150,130,1.16185
160,130,1.52131
170,130,1.71166
180,130,1.73412
190,130,1.59026
200,130,1.27876
210,130,0.799075
220,130,0.161451
230,130,-0.600256
240,130,-1.41639
250,130,-2.17152
260,130,-2.70686
270,130,-2.86717
280,130,-2.59707
290,130,-1.98772
300,130,-1.20502
310,130,-0.396326
320,130,0.341148
330,130,0.951771
340,130,1.40747
350,130,1.69733
360,130,1.8191
0,140,1.91706
10,140,1.88784
20,140,1.73876
30,140,1.47705
40,140,1.11848
50,140,0.692025
60,140,0.244373
70,140,-0.15861
80,140,-0.439736
90,140,-0.533588
100,140,-0.416967
110,140,-0.121805
120,140,0.282795
130,140,0.721203
140,140,1.13131
150,140,1.46987
160,140,1.71037
170,140,1.83866
180,140,1.84851
190,140,1.73814
200,140,1.50912
210,140,1.16887
220,140,0.735737
230,140,0.244586
240,140,-0.250266
250,140,-0.67762
260,140,-0.960822
270,140,-1.04001
280,140,-0.897282
290,140,-0.565554
300,140,-0.112206
310,140,0.387756
320,140,0.870253
330,140,1.2885
340,140,1.61226
350,140,1.82445
360,140,1.91706
0,150,2.0252
10,150,2.01404
20,150,1.93054
30,150,1.78278
40,150,1.58498
50,150,1.35837
60,150,1.13105
70,150,0.935926
80,150,0.805308
90,150,0.762986
100,150,0.816677
110,150,0.955364
120,150,1.15329
130,150,1.37792
140,150,1.59736
150,150,1.78491
160,150,1.92067
170,150,1.99142
180,150,1.98973
190,150,1.91329
200,150,1.76498
210,150,1.55383
220,150,1.29641
230,150,1.01762
240,150,0.749706
250,150,0.528569
260,150,0.387474
270,150,0.34929
280,150,0.420168
290,150,0.58785
300,150,0.825611
310,150,1.09956
320,150,1.37576
330,150,1.62506
340,150,1.82524
350,150,1.9614
360,150,2.0252
0,160,2.12693
10,160,2.12955
20,160,2.09843
30,160,2.03843
40,160,1.95754
50,160,1.86636
60,160,1.77727
70,160,1.70298
80,160,1.65462
90,160,1.6397
100,160,1.66056
110,160,1.71383
120,160,1.79125
130,160,1.8813
140,160,1.97128
150,160,2.04906
160,160,2.1044
170,160,2.12969
180,160,2.12045
190,160,2.07555
200,160,1.99738
210,160,1.89199
220,160,1.76893
230,160,1.64073
240,160,1.52168
250,160,1.42607
260,160,1.366
270,160,1.34928
280,160,1.37796
290,160,1.44802
300,160,1.55023
310,160,1.67192
320,160,1.79903
330,160,1.9181
340,160,2.01763
350,160,2.089
360,160,2.12693
0,170,2.20147
10,170,2.20867
20,170,2.20709
30,170,2.19798
40,170,2.18343
50,170,2.16611
60,170,2.14893
70,170,2.13469
80,170,2.12568
90,170,2.12339
100,170,2.12825
110,170,2.13958
120,170,2.15569
130,170,2.17415
140,170,2.19205
150,170,2.20647
160,170,2.21477
170,170,2.21497
180,170,2.20595
190,170,2.18762
200,170,2.16096
210,170,2.12796
220,170,2.09148
230,170,2.05493
240,170,2.0219
250,170,1.99579
260,170,1.97932
270,170,1.9742
280,170,1.98093
290,170,1.9987
300,170,2.02553
310,170,2.05854
320,170,2.09436
330,170,2.12945
340,170,2.1606
350,170,2.1852
360,170,2.20147
0,180,2.23177
10,180,2.23177
20,180,2.23177
30,180,2.23177
40,180,2.23177
50,180,2.23177
60,180,2.23177
70,180,2.23177
80,180,2.23177
90,180,2.23177
100,180,2.23177
110,180,2.23177
120,180,2.23177
130,180,2.23177
140,180,2.23177
150,180,2.23177
160,180,2.23177
170,180,2.23177
180,180,2.23177
190,180,2.23177
200,180,2.23177
210,180,2.23177
220,180,2.23177
230,180,2.23177
240,180,2.23177
250,180,2.23177
260,180,2.23177
270,180,2.23177
280,180,2.23177
290,180,2.23177
300,180,2.23177
310,180,2.23177
320,180,2.23177
330,180,2.23177
340,180,2.23177
350,180,2.23177
360,180,2.23177
