Phi[deg],Theta[deg],dB(GainTotal)
180,40,1.71955
190,40,1.66866
200,40,1.51222
210,40,1.25187
220,40,0.895084
230,40,0.460238
240,40,-0.0159181
250,40,-0.470731
260,40,-0.817207
270,40,-0.967389
280,40,-0.87519
290,40,-0.565098
300,40,-0.116565
310,40,0.377686
320,40,0.842492
330,40,1.22949
340,40,1.51362
350,40,1.68551
360,40,1.74412
0,50,1.61265
10,50,1.54013
20,50,1.32196
30,50,0.956646
40,50,0.446559
50,50,-0.193246
60,50,-0.91956
70,50,-1.63689
80,50,-2.18164
90,50,-2.36875
100,50,-2.12225
110,50,-1.54704
120,50,-0.83098
130,50,-0.12373
140,50,0.492449
150,50,0.981394
160,50,1.33102
170,50,1.54046
180,50,1.61188
190,50,1.54504
200,50,1.33535
210,50,0.975985
220,50,0.462576
230,50,-0.198725
240,50,-0.975319
250,50,-1.77996
260,50,-2.44343
270,50,-2.74528
280,50,-2.55511
290,50,-1.95333
300,50,-1.15118
310,50,-0.338791
320,50,0.370378
330,50,0.925397
340,50,1.31315
350,50,1.53898
360,50,1.61265
0,60,1.48662
10,60,1.40046
20,60,1.13753
30,60,0.680877
40,60,0.00931158
50,60,-0.892531
60,60,-2.01195
70,60,-3.25137
80,60,-4.32072
90,60,-4.72453
100,60,-4.1998
110,60,-3.08519
120,60,-1.86011
130,60,-0.774869
140,60,0.0940458
150,60,0.738434
160,60,1.17265
170,60,1.41874
180,60,1.49633
190,60,1.41268
200,60,1.15839
210,60,0.711551
220,60,0.0454716
230,60,-0.863294
240,60,-2.01723
250,60,-3.34397
260,60,-4.57675
270,60,-5.18018
280,60,-4.75829
290,60,-3.59937
300,60,-2.25274
310,60,-1.03603
320,60,-0.0600734
330,60,0.656813
340,60,1.13359
350,60,1.4014
360,60,1.48662
0,70,1.36654
10,70,1.27115
20,70,0.980177
30,70,0.457715
40,70,-0.349539
50,70,-1.50623
60,70,-3.07763
70,70,-5.07633
80,70,-7.19523
90,70,-8.17472
100,70,-6.94672
110,70,-4.7956
120,70,-2.84817
130,70,-1.33181
140,70,-0.215578
150,70,0.560471
160,70,1.05186
170,70,1.31139
180,70,1.38229
190,70,1.28271
200,70,0.997563
210,70,0.485194
220,70,-0.310531
230,70,-1.45617
240,70,-3.02829
250,70,-5.07551
260,70,-7.38043
270,70,-8.72854
280,70,-7.66444
290,70,-5.40107
300,70,-3.28982
310,70,-1.62871
320,70,-0.403286
330,70,0.44673
340,70,0.986516
350,70,1.27781
360,70,1.36654
0,80,1.26823
10,80,1.16741
20,80,0.864757
30,80,0.307001
40,80,-0.589678
50,80,-1.93979
60,80,-3.91072
70,80,-6.78698
80,80,-10.9596
90,80,-14.1615
100,80,-10.4001
110,80,-6.36618
120,80,-3.6093
130,80,-1.71292
140,80,-0.405845
150,80,0.459741
160,80,0.980536
170,80,1.23755
180,80,1.29566
190,80,1.18371
200,80,0.881839
210,80,0.330065
220,80,-0.55504
230,80,-1.88086
240,80,-3.81129
250,80,-6.63939
260,80,-10.8451
270,80,-14.8864
280,80,-11.33
290,80,-7.00137
300,80,-4.05555
310,80,-2.02493
320,80,-0.620911
330,80,0.313522
340,80,0.885861
350,80,1.18309
360,80,1.26823
0,90,1.21806
10,90,1.11855
20,90,0.819765
30,90,0.258322
40,90,-0.66507
50,90,-2.08636
60,90,-4.22082
70,90,-7.53603
80,90,-13.5689
90,90,-30.1094
100,90,-12.6569
110,90,-7.06561
120,90,-3.90364
130,90,-1.8431
140,90,-0.458763
150,90,0.439102
160,90,0.966227
170,90,1.21697
180,90,1.26624
190,90,1.14799
200,90,0.84018
210,90,0.273458
220,90,-0.649002
230,90,-2.0512
240,90,-4.1328
250,90,-7.32853
260,90,-12.9975
270,90,-31.5292
280,90,-13.6512
290,90,-7.64966
300,90,-4.3202
310,90,-2.15242
320,90,-0.690726
330,90,0.266394
340,90,0.843102
350,90,1.13652
360,90,1.21806
0,100,1.23447
10,100,1.14605
20,100,0.865268
30,100,0.329666
40,100,-0.552681
50,100,-1.89593
60,100,-3.85862
70,100,-6.70952
80,100,-10.7963
90,100,-13.896
100,100,-10.3389
110,100,-6.36372
120,100,-3.60281
130,100,-1.6894
140,100,-0.371061
150,100,0.494865
160,100,1.00848
170,100,1.25605
180,100,1.306
190,100,1.18874
200,100,0.883097
210,100,0.323727
220,100,-0.578682
230,100,-1.92957
240,100,-3.87609
250,100,-6.67494
260,100,-10.7039
270,100,-14.2748
280,100,-11.0264
290,100,-6.88214
300,100,-3.99343
310,100,-1.99364
320,100,-0.612584
330,100,0.303693
340,100,0.861599
350,100,1.14943
360,100,1.23447
0,110,1.31756
10,110,1.24828
20,110,0.996516
30,110,0.511586
40,110,-0.272429
50,110,-1.42051
60,110,-2.98738
70,110,-4.97434
80,110,-7.07459
90,110,-8.06975
100,110,-6.9058
110,110,-4.78569
120,110,-2.82792
130,110,-1.28792
140,110,-0.156761
150,110,0.618198
160,110,1.09711
170,110,1.3407
180,110,1.39772
190,110,1.28839
200,110,0.994981
210,110,0.467861
220,110,-0.356858
230,110,-1.5414
240,110,-3.13761
250,110,-5.15244
260,110,-7.32695
270,110,-8.50847
280,110,-7.44727
290,110,-5.26068
300,110,-3.20626
310,110,-1.58894
320,110,-0.399785
330,110,0.421522
340,110,0.940674
350,110,1.22218
360,110,1.31756
0,120,1.45243
10,120,1.40329
20,120,1.18718
30,120,0.77176
40,120,0.12353
50,120,-0.773892
60,120,-1.89955
70,120,-3.14858
80,120,-4.23252
90,120,-4.66238
100,120,-4.16622
110,120,-3.06137
120,120,-1.82423
130,120,-0.71998
140,120,0.159185
150,120,0.799231
160,120,1.21852
170,120,1.44647
180,120,1.50813
190,120,1.41227
200,120,1.14635
210,120,0.681399
220,120,-0.0145818
230,120,-0.958775
240,120,-2.13114
250,120,-3.43006
260,120,-4.57921
270,120,-5.08765
280,120,-4.62805
290,120,-3.48703
300,120,-2.17861
310,120,-1.00372
320,120,-0.0657171
330,120,0.622158
340,120,1.08221
350,120,1.34899
360,120,1.45243
0,130,1.61741
10,130,1.5827
20,130,1.40587
30,130,1.07326
40,130,0.578514
50,130,-0.0639031
60,130,-0.804689
70,130,-1.54159
80,130,-2.10747
90,130,-2.31465
100,130,-2.08175
110,130,-1.50861
120,130,-0.784864
130,130,-0.0684613
140,130,0.549936
150,130,1.03117
160,130,1.36597
170,130,1.55859
180,130,1.61512
190,130,1.5362
200,130,1.31499
210,130,0.940624
220,130,0.407133
230,130,-0.273366
240,130,-1.05398
250,130,-1.83328
260,130,-2.44302
270,130,-2.6868
280,130,-2.46403
290,130,-1.86343
300,130,-1.08515
310,130,-0.305551
320,130,0.372466
330,130,0.905385
340,130,1.28482
350,130,1.5188
360,130,1.61741
0,140,1.78786
10,140,1.76181
20,140,1.62801
30,140,1.38635
40,140,1.04588
50,140,0.6313
60,140,0.187694
70,140,-0.218465
80,140,-0.507255
90,140,-0.609517
100,140,-0.50048
110,140,-0.214432
120,140,0.175974
130,140,0.594389
140,140,0.98233
150,140,1.30334
160,140,1.53824
170,140,1.67828
180,140,1.71938
190,140,1.65875
200,140,1.49419
210,140,1.22619
220,140,0.862695
230,140,0.425649
240,140,-0.0422822
250,140,-0.474505
260,140,-0.787357
270,140,-0.904259
280,140,-0.791768
290,140,-0.479845
300,140,-0.0446933
310,140,0.428639
320,140,0.872996
330,140,1.24639
340,140,1.52775
350,140,1.70909
360,140,1.78786
0,150,1.93687
10,150,1.91877
20,150,1.83176
30,150,1.68142
40,150,1.48002
50,150,1.24803
60,150,1.01381
70,150,0.810994
80,150,0.672578
90,150,0.622547
100,150,0.668171
110,150,0.797594
120,150,0.984588
130,150,1.19731
140,150,1.40604
150,150,1.5873
160,150,1.72457
170,150,1.80716
180,150,1.8288
190,150,1.78662
200,150,1.68111
210,150,1.51704
220,150,1.30512
230,150,1.06381
240,150,0.820191
250,150,0.608349
260,150,0.463908
270,150,0.414956
280,150,0.472658
290,150,0.626932
300,150,0.850214
310,150,1.10679
320,150,1.36216
330,150,1.58867
340,150,1.76705
350,150,1.88534
360,150,1.93687
0,160,2.04112
10,160,2.03269
20,160,1.99065
30,160,1.91963
40,160,1.82755
50,160,1.72519
60,160,1.62527
70,160,1.54085
80,160,1.48324
90,160,1.45991
100,160,1.47298
110,160,1.51896
120,160,1.58967
130,160,1.6741
140,160,1.76048
150,160,1.83792
160,160,1.89738
170,160,1.93222
180,160,1.93833
190,160,1.91417
200,160,1.86092
210,160,1.78266
220,160,1.68647
230,160,1.58236
240,160,1.48267
250,160,1.40067
260,160,1.34856
270,160,1.33503
280,160,1.36326
290,160,1.43011
300,160,1.52682
310,160,1.64092
320,160,1.75861
330,160,1.86687
340,160,1.95485
350,160,2.01457
360,160,2.04112
0,170,2.08957
10,170,2.08899
20,170,2.07919
30,170,2.06161
40,170,2.03852
50,170,2.01279
60,170,1.98754
70,170,1.96574
80,170,1.94983
90,170,1.94143
100,170,1.94109
110,170,1.94825
120,170,1.96139
130,170,1.97825
140,170,1.99615
150,170,2.01238
160,170,2.02448
170,170,2.03053
180,170,2.02935
190,170,2.02062
200,170,2.0049
210,170,1.98365
220,170,1.95909
230,170,1.93398
240,170,1.91139
250,170,1.89424
260,170,1.885
270,170,1.88524
280,170,1.89546
290,170,1.91489
300,170,1.94168
310,170,1.97307
320,170,2.00583
330,170,2.03658
340,170,2.06227
350,170,2.08046
360,170,2.08957
0,180,2.08345
10,180,2.08345
20,180,2.08345
30,180,2.08345
40,180,2.08345
50,180,2.08345
60,180,2.08345
70,180,2.08345
80,180,2.08345
90,180,2.08345
100,180,2.08345
110,180,2.08345
120,180,2.08345
130,180,2.08345
140,180,2.08345
150,180,2.08345
160,180,2.08345
170,180,2.08345
180,180,2.08345
190,180,2.08345
200,180,2.08345
210,180,2.08345
220,180,2.08345
230,180,2.08345
240,180,2.08345
250,180,2.08345
260,180,2.08345
270,180,2.08345
280,180,2.08345
290,180,2.08345
300,180,2.08345
310,180,2.08345
320,180,2.08345
330,180,2.08345
340,180,2.08345
350,180,2.08345
360,180,2.08345
